node1,node2,flow
16th-century_Italian_people,People_from_Florence,-1
16th-century_Roman_Catholics,17th-century_English_people,-1
16th-century_Spanish_people,Roman_Catholic_orders_and_societies,-1
16th-century_Spanish_people,Spanish_colonization_of_the_Americas,2
16th-century_Spanish_people,Spanish_explorers,1
16th-century_Spanish_people,Spanish_generals,-2
16th-century_Spanish_people,Spanish_nobility,1
16th-century_Spanish_people,16th-century_explorers,-1
16th-century_Spanish_people,Explorers_of_the_Pacific,-1
16th-century_explorers,Spanish_historians,1
16th-century_explorers,Spanish_colonization_of_the_Americas,1
16th-century_women,Knights_of_the_Garter,4
16th-century_women,Members_of_the_pre-1707_Parliament_of_England,2
16th-century_women,People_of_the_Tudor_period,-2
16th-century_women,Prisoners_in_the_Tower_of_London,1
16th-century_women,People_executed_under_the_Tudors,2
16th-century_women,Founders_of_English_schools_and_colleges,2
16th-century_women,17th-century_English_people,1
16th-century_women,English_people_of_Welsh_descent,2
16th-century_women,Earls_in_the_Peerage_of_England,1
16th-century_writers,People_of_the_Tudor_period,1
17th-century_English_people,Knights_of_the_Garter,6
17th-century_English_people,Living_people,-3
17th-century_English_people,Members_of_the_pre-1707_Parliament_of_England,-2
17th-century_English_people,Members_of_the_Parliament_of_Great_Britain_for_English_constituencies,1
17th-century_English_people,People_executed_for_treason_against_England,2
17th-century_English_people,English_women,-1
17th-century_English_people,Women_of_the_Tudor_period,-1
17th-century_English_people,People_executed_under_the_Tudors,-1
17th-century_English_people,People_of_the_Stuart_period,4
17th-century_English_people,People_of_the_Tudor_period,5
17th-century_English_people,Prisoners_in_the_Tower_of_London,-1
17th-century_English_people,People_executed_by_decapitation,3
17th-century_English_people,"Alumni_of_Queens'_College,_Cambridge",1
17th-century_English_people,English_poets,1
17th-century_English_people,17th-century_women,-1
17th-century_English_people,17th-century_writers,3
17th-century_English_people,Earls_in_the_Peerage_of_England,-1
17th-century_English_people,English_Anglicans,1
17th-century_English_people,English_Renaissance_plays,-6
17th-century_English_people,Burials_at_Westminster_Abbey,1
17th-century_French_people,Noble_titles,-1
17th-century_French_people,Knights_of_the_Garter,1
17th-century_French_people,House_of_Orlans,1
17th-century_French_people,Roman_Catholic_monarchs,3
17th-century_French_people,Regents,1
17th-century_French_people,House_of_Bourbon,1
17th-century_French_people,18th-century_French_people,-2
17th-century_French_people,Deaths_from_smallpox,-1
17th-century_French_people,French_nobility,-2
17th-century_Irish_people,Medieval_Gaels,-1
17th-century_Irish_people,Year_of_birth_missing,-1
17th-century_Irish_people,People_of_Elizabethan_Ireland,-1
17th-century_Italian_people,Italian_nobility,-1
17th-century_Italian_people,Living_people,-1
17th-century_Italian_people,People_from_Florence,-1
17th-century_Italian_people,House_of_Medici,2
17th-century_Italian_people,18th-century_Italian_people,-1
17th-century_Latin-language_writers,German_theologians,-1
17th-century_actors,English_Renaissance_plays,-3
17th-century_women,Knights_of_the_Garter,1
17th-century_women,People_of_the_Tudor_period,-2
17th-century_writers,English_Renaissance_plays,-5
17th-century_writers,People_of_the_Stuart_period,-2
17th-century_writers,Earls_in_the_Peerage_of_England,1
1800s_in_poetry,American_poets,2
18th-century_Austrian_people,18th-century_German_people,2
18th-century_Austrian_people,Classical_era_composers,1
18th-century_English_people,Old_Westminsters,1
18th-century_English_people,Fellows_of_the_Royal_Society,-1
18th-century_French_people,Knights_of_the_Golden_Fleece,3
18th-century_French_people,House_of_Bourbon_(France),-1
18th-century_French_people,Deaths_from_smallpox,-2
18th-century_French_people,House_of_Bourbon,2
18th-century_French_people,Heirs_apparent_who_never_acceded,-1
18th-century_French_people,French_nobility,-1
18th-century_German_people,Knights_of_the_Golden_Fleece,-1
18th-century_German_people,Opera_composers,1
18th-century_German_people,Article_Feedback_Pilot,-1
18th-century_German_people,Classical_era_composers,1
18th-century_Irish_people,UK_MPs_18011802,1
18th-century_Italian_people,Opera_composers,-1
18th-century_Italian_people,Knights_of_the_Golden_Fleece,2
18th-century_actors,19th-century_actors,-1
1900_deaths,Article_Feedback_Pilot,2
1900s_in_poetry,New_Zealand_writers,2
1900s_in_poetry,Living_people,17
1900s_in_poetry,University_of_Toronto_alumni,1
1900s_in_poetry,University_of_Auckland_alumni,1
1900s_in_poetry,American_poets,8
1900s_in_poetry,Canadian_poets,1
1900s_in_poetry,Fellows_of_the_Royal_Society_of_Canada,-1
1910s_comedy_films,Deaths_from_myocardial_infarction,1
1910s_comedy_films,American_film_actors,3
1910s_comedy_films,American_film_directors,1
1910s_comedy_films,American_film_producers,3
1910s_comedy_films,American_silent_film_actors,4
1910s_drama_films,American_screenwriters,1
1910s_drama_films,American_film_directors,1
1910s_drama_films,American_film_actors,10
1910s_drama_films,American_silent_film_actors,7
1910s_drama_films,American_stage_actors,1
1913_films,American_film_actors,-1
1913_films,American_silent_film_actors,-2
1914_films,American_film_actors,4
1914_films,American_silent_film_actors,4
1915_films,"Burials_at_Holy_Cross_Cemetery,_Culver_City",1
1916_films,American_silent_film_actors,2
1916_films,American_film_actors,3
1917_films,American_silent_film_actors,2
1917_films,American_film_actors,1
1918_films,American_silent_film_actors,-1
1918_films,American_film_directors,-1
1918_films,American_film_actors,-1
1920_films,American_film_actors,1
1920_films,American_silent_film_actors,1
1920s_Western_films,American_silent_film_actors,-1
1920s_Western_films,American_film_actors,-2
1920s_comedy_films,Vaudeville_performers,4
1920s_comedy_films,Silent_films,1
1920s_comedy_films,Deaths_from_pneumonia,-1
1920s_comedy_films,American_film_directors,5
1920s_comedy_films,American_film_actors,7
1920s_comedy_films,Deaths_from_myocardial_infarction,2
1920s_comedy_films,American_film_producers,2
1920s_comedy_films,American_stage_actors,-2
1920s_comedy_films,American_silent_film_actors,3
1920s_drama_films,Vaudeville_performers,1
1920s_drama_films,Silent_films,-1
1920s_drama_films,English_silent_film_actors,2
1920s_drama_films,American_film_actors,7
1920s_drama_films,American_screenwriters,1
1920s_drama_films,Deaths_from_myocardial_infarction,5
1920s_drama_films,English_film_actors,2
1920s_drama_films,American_silent_film_actors,7
1921_films,American_film_actors,1
1921_films,American_silent_film_actors,1
1922_films,American_film_actors,1
1922_films,American_silent_film_actors,1
1923_films,American_film_actors,4
1923_films,American_silent_film_actors,3
1924_films,American_silent_film_actors,-1
1925_films,American_film_actors,2
1925_films,American_silent_film_actors,2
1926_films,English_film_actors,1
1926_films,English_silent_film_actors,1
1926_films,Deaths_from_myocardial_infarction,1
1926_films,Actors_from_London,1
1926_films,American_film_actors,3
1926_films,American_film_directors,1
1926_films,American_films,1
1926_films,Black-and-white_films,1
1926_films,American_silent_film_actors,3
1927_films,Deaths_from_myocardial_infarction,3
1927_films,Vaudeville_performers,2
1927_films,American_film_actors,5
1927_films,American_silent_film_actors,3
1928_films,Silent_films,1
1928_films,American_silent_film_actors,1
1928_films,English_film_actors,-2
1929_films,German_emigrants_to_the_United_States,1
1929_films,English_film_actors,-1
1930_films,American_silent_film_actors,-2
1930_films,American_television_actors,-1
1930_films,British_film_actors,1
1930_films,American_film_actors,-3
1930s_American_radio_programs,Deaths_from_myocardial_infarction,-1
1930s_American_radio_programs,Cancer_deaths_in_California,1
1930s_American_radio_programs,American_radio_personalities,1
1930s_American_radio_programs,American_film_actors,-4
1930s_American_radio_programs,American_humorists,-1
1930s_American_radio_programs,American_voice_actors,-1
1930s_American_radio_programs,American_television_actors,-4
1930s_American_radio_programs,American_radio_actors,-2
1930s_Western_films,Western_(genre)_film_actors,1
1930s_Western_films,American_film_actors,-2
1930s_Western_films,American_silent_film_actors,-2
1930s_adventure_films,Vaudeville_performers,-2
1930s_adventure_films,Deaths_from_myocardial_infarction,-1
1930s_adventure_films,Actors_from_New_York_City,1
1930s_adventure_films,American_television_actors,-2
1930s_adventure_films,American_silent_film_actors,-1
1930s_adventure_films,American_film_actors,-4
1930s_adventure_films,American_stage_actors,-5
1930s_comedy_films,English_film_actors,-1
1930s_comedy_films,Short_films,-1
1930s_comedy_films,American_film_directors,3
1930s_comedy_films,English-language_films,1
1930s_comedy_films,American_screenwriters,1
1930s_comedy_films,American_silent_film_actors,2
1930s_comedy_films,American_television_actors,-3
1930s_comedy_films,Black-and-white_films,-1
1930s_comedy_films,American_stage_actors,-3
1930s_crime_films,American_film_actors,-1
1930s_crime_films,English_film_actors,1
1930s_drama_films,Infectious_disease_deaths_in_California,-1
1930s_drama_films,Deaths_from_myocardial_infarction,1
1930s_drama_films,Deaths_from_pneumonia,-1
1930s_drama_films,English_film_actors,5
1930s_drama_films,English_silent_film_actors,1
1930s_drama_films,Vaudeville_performers,1
1930s_drama_films,Deaths_from_emphysema,1
1930s_drama_films,Naturalized_citizens_of_the_United_States,1
1930s_drama_films,American_film_actors,2
1930s_drama_films,American_film_directors,1
1930s_drama_films,American_film_producers,1
1930s_drama_films,Actors_from_New_York,1
1930s_drama_films,Burials_at_Hollywood_Forever_Cemetery,1
1930s_drama_films,Black-and-white_films,-1
1930s_drama_films,American_screenwriters,3
1930s_drama_films,American_silent_film_actors,3
1930s_drama_films,American_stage_actors,-1
1930s_drama_films,American_television_actors,-1
1930s_musical_films,Vaudeville_performers,1
1930s_musical_films,American_screenwriters,1
1930s_musical_films,American_dramatists_and_playwrights,1
1930s_musical_films,American_stage_actors,3
1930s_musical_films,American_television_actors,1
1930s_musical_films,American_film_actors,3
1930s_musical_films,Deaths_from_myocardial_infarction,1
1930s_romantic_comedy_films,Deaths_from_pneumonia,-1
1930s_romantic_comedy_films,American_film_producers,1
1930s_romantic_comedy_films,American_film_actors,3
1930s_romantic_comedy_films,American_silent_film_actors,-1
1930s_romantic_comedy_films,Deaths_from_myocardial_infarction,3
1930s_romantic_comedy_films,American_television_actors,2
1930s_romantic_comedy_films,American_stage_actors,3
1931_films,Naturalized_citizens_of_the_United_States,1
1931_films,Vaudeville_performers,-1
1931_films,Silent_film_directors,1
1931_films,American_film_directors,1
1931_films,American_film_actors,-1
1931_films,American_silent_film_actors,-1
1931_films,Deaths_from_pneumonia,1
1931_films,California_Republicans,-1
1931_films,American_television_actors,-1
1931_films,Burials_at_Hollywood_Forever_Cemetery,-1
1932_films,English_film_actors,2
1932_films,American_film_actors,4
1932_films,American_silent_film_actors,2
1932_films,American_screenwriters,1
1933_films,English_film_actors,2
1933_films,American_film_actors,5
1933_films,American_television_actors,2
1933_films,American_stage_actors,2
1934_films,20th-century_actors,1
1934_films,Actors_from_New_York,1
1934_films,American_film_actors,6
1934_films,American_screenwriters,2
1934_films,American_stage_actors,2
1935_films,Living_people,2
1935_films,Western_(genre)_film_actors,-1
1935_films,American_stage_actors,-3
1935_films,American_film_actors,-4
1935_films,American_silent_film_actors,-3
1935_films,American_television_actors,-2
1935_films,Cancer_deaths_in_California,1
1936_films,Deaths_from_myocardial_infarction,2
1936_films,American_film_actors,4
1937_films,Deaths_from_myocardial_infarction,2
1937_films,Vaudeville_performers,-1
1937_films,American_dramatists_and_playwrights,-1
1938_films,Deaths_from_pneumonia,1
1938_films,Deaths_from_myocardial_infarction,-1
1938_films,Living_people,1
1938_films,American_people_of_Irish_descent,-1
1938_films,American_television_actors,1
1938_films,American_stage_actors,-1
1939_films,English_film_directors,1
1939_films,Vaudeville_performers,-1
1939_films,American_film_directors,1
1939_films,American_film_actors,-1
1939_films,Deaths_from_myocardial_infarction,5
1939_films,Cancer_deaths_in_California,-1
1939_films,American_screenwriters,-1
1939_films,American_stage_actors,-2
1940_films,Living_people,2
1940_films,English_film_actors,1
1940_films,American_film_actors,-2
1940_films,20th-century_actors,-1
1940_films,Deaths_from_stroke,-1
1940s_American_radio_programs,NBC_network_shows,-1
1940s_American_radio_programs,Vaudeville_performers,-1
1940s_American_radio_programs,Cancer_deaths_in_California,1
1940s_American_radio_programs,American_films,1
1940s_American_radio_programs,1950s_American_television_series,-1
1940s_American_radio_programs,1950s_American_radio_programs,-1
1940s_American_radio_programs,CBS_network_shows,1
1940s_American_radio_programs,Black-and-white_films,-1
1940s_American_radio_programs,American_voice_actors,-1
1940s_American_radio_programs,American_television_actors,-10
1940s_American_radio_programs,American_radio_actors,-5
1940s_American_television_series,Television_terminology,2
1940s_Western_films,American_film_actors,6
1940s_Western_films,American_silent_film_actors,4
1940s_Western_films,American_television_actors,1
1940s_Western_films,American_screenwriters,1
1940s_automobiles,Mid-size_cars,1
1940s_automobiles,Rear_wheel_drive_vehicles,-2
1940s_automobiles,Sedans,1
1940s_automobiles,1950s_automobiles,1
1940s_comedy_films,Living_people,1
1940s_comedy_films,English_stage_actors,1
1940s_comedy_films,Paramount_Pictures_films,1
1940s_comedy_films,National_Radio_Hall_of_Fame_inductees,1
1940s_comedy_films,American_people_of_Irish_descent,-1
1940s_comedy_films,Actors_from_New_York_City,1
1940s_comedy_films,American_film_actors,4
1940s_comedy_films,American_stage_actors,1
1940s_comedy_films,American_television_actors,3
1940s_comedy_films,Article_Feedback_Pilot,-1
1940s_comedy_films,Black-and-white_films,1
1940s_crime_films,American_film_actors,4
1940s_crime_films,American_television_actors,2
1940s_crime_films,American_stage_actors,1
1940s_drama_films,Years_in_film,1
1940s_drama_films,English_film_actors,2
1940s_drama_films,English_television_actors,3
1940s_drama_films,Living_people,1
1940s_drama_films,Swedish_actors,-1
1940s_drama_films,Vaudeville_performers,1
1940s_drama_films,Naturalized_citizens_of_the_United_States,2
1940s_drama_films,American_film_actors,3
1940s_drama_films,20th-century_actors,-1
1940s_drama_films,American_radio_actors,2
1940s_drama_films,Deaths_from_myocardial_infarction,5
1940s_drama_films,American_screenwriters,2
1940s_drama_films,American_stage_actors,-1
1940s_drama_films,American_television_actors,3
1940s_musical_films,English-language_films,1
1940s_musical_films,Deaths_from_myocardial_infarction,2
1940s_musical_films,Living_people,1
1940s_musical_films,20th-century_actors,-2
1940s_musical_films,American_film_actors,-7
1940s_musical_films,American_musical_comedy_films,-1
1940s_musical_films,American_romantic_comedy_films,-1
1940s_musical_films,Black-and-white_films,1
1940s_musical_films,American_television_actors,-3
1940s_musical_films,American_screenwriters,1
1940s_musical_films,American_romantic_musical_films,-1
1940s_romantic_comedy_films,Deaths_from_myocardial_infarction,-1
1940s_romantic_comedy_films,Cardiovascular_disease_deaths_in_California,1
1940s_romantic_comedy_films,American_film_actors,-3
1940s_romantic_comedy_films,American_film_producers,1
1940s_romantic_comedy_films,American_television_actors,-1
1940s_romantic_comedy_films,American_screenwriters,2
1941_films,English_film_actors,1
1941_films,English-language_films,-1
1941_films,American_film_actors,-4
1941_films,Article_Feedback_Pilot,-1
1942_films,English_television_actors,2
1942_films,English_stage_actors,1
1942_films,English_film_actors,2
1942_films,Paramount_Pictures_films,1
1942_films,American_film_directors,3
1942_films,American_film_actors,7
1942_films,Deaths_from_myocardial_infarction,1
1942_films,"Companies_based_in_Los_Angeles,_California",1
1942_films,American_screenwriters,1
1942_films,American_stage_actors,1
1943_films,Western_(genre)_film_actors,1
1943_films,English_film_actors,2
1943_films,English-language_films,1
1943_films,American_film_producers,1
1943_films,American_film_actors,2
1945_films,English_stage_actors,-1
1945_films,English_film_actors,-1
1945_films,American_film_actors,7
1945_films,Burials_at_Forest_Lawn_Memorial_Park_(Glendale),1
1946_establishments,Living_people,1
1946_films,American_film_directors,3
1946_films,American_film_actors,1
1946_films,American_screenwriters,-1
1947_films,Living_people,-1
1947_films,Film_production_companies_of_the_United_States,2
1947_films,Film_distributors,2
1947_films,American_television_actors,-4
1947_films,American_stage_actors,-2
1947_films,American_film_actors,-3
1947_films,English_television_actors,-1
1947_films,"Companies_based_in_Los_Angeles,_California",2
1948_films,Living_people,1
1948_films,English_television_actors,2
1948_films,American_stage_actors,2
1948_films,American_people_of_Irish_descent,1
1948_films,American_film_actors,2
1948_films,Actors_from_London,1
1948_films,English_film_actors,4
1948_films,Deaths_from_myocardial_infarction,-1
1949_films,Living_people,2
1949_films,Emmy_Award_winners,1
1949_films,English_film_actors,1
1949_films,English_stage_actors,-1
1949_films,English_television_actors,1
1949_films,American_film_actors,11
1949_films,American_film_directors,1
1949_films,American_stage_actors,2
1949_films,American_television_actors,6
1950_FIFA_World_Cup_players,Living_people,-1
1950_films,English_television_actors,1
1950_films,English_film_actors,1
1950_films,American_film_actors,2
1950s_American_radio_programs,Living_people,-2
1950s_American_radio_programs,People_from_Brooklyn,1
1950s_American_radio_programs,NBC_network_shows,-1
1950s_American_radio_programs,American_television_actors,-9
1950s_American_radio_programs,American_film_actors,-10
1950s_American_radio_programs,1950s_American_television_series,-1
1950s_American_radio_programs,CBS_network_shows,1
1950s_American_radio_programs,American_stage_actors,-3
1950s_American_radio_programs,American_television_producers,-1
1950s_American_radio_programs,American_voice_actors,-1
1950s_American_radio_programs,American_radio_actors,-7
1950s_American_television_series,Jewish_actors,-2
1950s_American_television_series,Living_people,-13
1950s_American_television_series,Jewish_comedians,1
1950s_American_television_series,History_of_television,2
1950s_American_television_series,NBC_network_shows,-1
1950s_American_television_series,Disease-related_deaths_in_California,-1
1950s_American_television_series,Deaths_from_stroke,1
1950s_American_television_series,Deaths_from_myocardial_infarction,-7
1950s_American_television_series,English-language_television_series,1
1950s_American_television_series,United_States_Army_soldiers,1
1950s_American_television_series,Tony_Award_winners,-3
1950s_American_television_series,Television_terminology,5
1950s_American_television_series,Vaudeville_performers,-3
1950s_American_television_series,Western_(genre)_film_actors,2
1950s_American_television_series,"People_from_Dallas,_Texas",1
1950s_American_television_series,People_from_Brooklyn,1
1950s_American_television_series,Peabody_Award_winners,1
1950s_American_television_series,People_from_New_York_City,-4
1950s_American_television_series,People_from_the_Greater_Los_Angeles_Area,-1
1950s_American_television_series,American_film_producers,-1
1950s_American_television_series,American_film_actors,-26
1950s_American_television_series,American_female_singers,1
1950s_American_television_series,American_comedians,1
1950s_American_television_series,American_child_actors,-2
1950s_American_television_series,American_game_show_hosts,-1
1950s_American_television_series,American_people_of_Italian_descent,-1
1950s_American_television_series,American_people_of_Irish_descent,3
1950s_American_television_series,American_musical_theatre_actors,-1
1950s_American_television_series,American_military_personnel_of_World_War_II,4
1950s_American_television_series,American_male_singers,2
1950s_American_television_series,20th-century_actors,1
1950s_American_television_series,Actors_from_California,-3
1950s_American_television_series,Deaths_from_emphysema,2
1950s_American_television_series,Actors_from_New_York,1
1950s_American_television_series,American_Jews,-1
1950s_American_television_series,Actors_from_New_Jersey,1
1950s_American_television_series,Actors_from_Ohio,-2
1950s_American_television_series,Actors_from_New_York_City,3
1950s_American_television_series,Canadian_expatriate_actors_in_the_United_States,-1
1950s_American_television_series,CBS_network_shows,1
1950s_American_television_series,"Burials_at_Holy_Cross_Cemetery,_Culver_City",-1
1950s_American_television_series,Black-and-white_television_programs,1
1950s_American_television_series,Canadian_television_actors,-2
1950s_American_television_series,Cancer_deaths_in_California,2
1950s_American_television_series,American_television_directors,-1
1950s_American_television_series,American_television_actors,-26
1950s_American_television_series,American_stage_actors,-7
1950s_American_television_series,American_soap_opera_actors,-7
1950s_American_television_series,American_screenwriters,-2
1950s_American_television_series,American_radio_actors,-5
1950s_American_television_series,American_soap_opera_writers,1
1950s_American_television_series,American_television_personalities,-1
1950s_American_television_series,American_science_fiction_writers,-1
1950s_American_television_series,American_television_producers,4
1950s_American_television_series,American_voice_actors,-4
1950s_American_television_series,American_television_writers,-4
1950s_American_television_series,American_writers,-1
1950s_American_television_series,American_television_sitcoms,1
1950s_Western_films,American_film_actors,-3
1950s_Western_films,Cancer_deaths_in_California,1
1950s_Western_films,American_television_actors,-2
1950s_Western_films,American_stage_actors,-1
1950s_Western_films,American_people_of_Irish_descent,1
1950s_adventure_films,American_film_actors,1
1950s_automobiles,Motor_vehicle_manufacturers_based_in_Michigan,1
1950s_automobiles,Rear_wheel_drive_vehicles,-2
1950s_automobiles,Defunct_motor_vehicle_manufacturers_of_the_United_States,-1
1950s_automobiles,Truck_manufacturers,1
1950s_automobiles,1990s_automobiles,-1
1950s_automobiles,2000s_automobiles,2
1950s_automobiles,All_wheel_drive_vehicles,1
1950s_comedy_films,English_television_actors,1
1950s_comedy_films,English_stage_actors,2
1950s_comedy_films,English_film_actors,4
1950s_comedy_films,English-language_films,-1
1950s_comedy_films,Living_people,3
1950s_comedy_films,Article_Feedback_Pilot,-2
1950s_comedy_films,Danish_film_actors,1
1950s_comedy_films,American_film_actors,4
1950s_comedy_films,American_comedians,1
1950s_comedy_films,Academy_Honorary_Award_recipients,1
1950s_comedy_films,1957_films,-1
1950s_comedy_films,American_silent_film_actors,-1
1950s_comedy_films,American_television_actors,4
1950s_crime_films,English_television_actors,-1
1950s_crime_films,American_film_actors,-2
1950s_crime_films,American_television_actors,-1
1950s_crime_films,English_film_actors,-1
1950s_crime_films,Deaths_from_myocardial_infarction,1
1950s_drama_films,Living_people,-1
1950s_drama_films,Italian_film_actors,-1
1950s_drama_films,Italian_film_directors,1
1950s_drama_films,Lists_of_films_by_award,-2
1950s_drama_films,English_film_actors,6
1950s_drama_films,English_stage_actors,3
1950s_drama_films,Years_in_film,3
1950s_drama_films,People_from_Stockholm,-1
1950s_drama_films,American_military_personnel_of_World_War_II,1
1950s_drama_films,American_film_actors,7
1950s_drama_films,American_actors,2
1950s_drama_films,Deaths_from_myocardial_infarction,1
1950s_drama_films,American_stage_actors,6
1950s_drama_films,BAFTA_Awards,-1
1950s_drama_films,Article_Feedback_Pilot,2
1950s_musical_films,English-language_films,1
1950s_musical_films,Metro-Goldwyn-Mayer_films,1
1950s_musical_films,American_film_actors,3
1950s_romantic_comedy_films,American_film_actors,-1
1950s_science_fiction_films,English-language_films,1
1950s_science_fiction_films,American_film_actors,3
1950s_science_fiction_films,American_television_actors,2
1951_films,Living_people,1
1951_films,American_film_actors,1
1951_films,American_stage_actors,2
1952_films,Jewish_actors,1
1952_films,Living_people,3
1952_films,English_film_actors,2
1952_films,English-language_films,1
1952_films,"People_from_Portland,_Oregon",1
1952_films,American_film_actors,-5
1952_films,Deaths_from_myocardial_infarction,-2
1952_films,Cancer_deaths_in_California,-1
1952_films,American_screenwriters,-1
1953_films,Living_people,4
1953_films,American_films,-1
1953_films,American_film_actors,1
1953_films,20th-century_actors,-1
1953_films,American_stage_actors,1
1953_films,American_television_actors,2
1953_films,English_television_actors,-1
1953_films,English_film_actors,1
1953_films,English-language_films,-1
1953_films,Emmy_Award_winners,-1
1953_films,Cancer_deaths_in_California,-1
1954_FIFA_World_Cup_players,English_Football_Hall_of_Fame_inductees,1
1954_films,Living_people,3
1954_films,Western_(genre)_film_actors,1
1954_films,American_television_actors,5
1954_films,American_stage_actors,1
1954_films,American_film_actors,6
1954_films,Deaths_from_myocardial_infarction,1
1954_films,Cancer_deaths_in_California,1
1955_films,History_of_film,1
1955_films,Living_people,1
1955_films,Years_in_film,-1
1955_films,American_television_actors,1
1955_films,American_film_directors,-1
1955_films,American_film_actors,-1
1956_films,American_film_directors,2
1956_films,American_film_actors,5
1956_films,Deaths_from_myocardial_infarction,1
1956_films,Cancer_deaths_in_California,-1
1956_films,American_television_actors,6
1957_films,English_television_actors,4
1957_films,English_stage_actors,1
1957_films,English_film_actors,4
1957_films,English-language_films,1
1957_films,Living_people,2
1957_singles,Living_people,1
1957_singles,Grammy_Award_winners,1
1958_FIFA_World_Cup_players,Living_people,1
1958_films,Living_people,2
1958_films,Years_in_film,1
1958_films,American_television_actors,1
1959_films,Living_people,-2
1959_films,Years_in_film,1
1959_films,American_film_actors,-2
1959_films,American_television_actors,-1
1959_films,Article_Feedback_Pilot,1
1960_films,Films_based_on_novels,1
1960_films,Film_production_companies_of_the_United_States,1
1960_films,English_television_actors,-1
1960_films,People_from_the_Greater_Los_Angeles_Area,-1
1960_films,American_television_actors,1
1960_films,American_film_actors,1
1960_films,1960s_drama_films,2
1960_films,American_voice_actors,-1
