node1,node2,flow,betweenness,degree,class
29916,72413,1.0,1.9915270172373421e-10,2,1
24719,42698,-1.0,7.302265729870254e-10,8,1
29925,72423,1.0,3.9830540344746843e-10,3,1
52073,97717,1.0,1.9915270172373421e-10,2,1
25940,68617,1.0,8.587105398008259e-07,5,1
48979,93994,1.0,1.9915270172373421e-10,2,1
29922,72421,1.0,5.600118066605624e-06,4,1
6601,51718,1.0,3.354593846606001e-06,6,1
44763,88777,1.0,3.9830540344746843e-10,3,1
48992,94007,1.0,1.9915270172373421e-10,2,1
52057,97687,1.0,1.9915270172373421e-10,2,1
29938,72442,1.0,1.9915270172373421e-10,2,1
34036,52059,-1.0,2.6898856047501795e-06,8,1
49009,94021,1.0,1.9915270172373421e-10,2,1
37720,49008,-1.0,3.9830540344746843e-10,3,1
49005,94020,1.0,1.9915270172373421e-10,2,1
15847,60542,1.0,1.9915270172373421e-10,2,1
15849,60543,1.0,1.9915270172373421e-10,2,1
26714,69334,1.0,1.9915270172373421e-10,2,1
2168,42687,-1.0,0.0001204038453491059,84,0
49016,94025,1.0,1.9915270172373421e-10,2,1
37428,80376,1.0,2.190679718961076e-09,3,1
29540,49014,-1.0,9.95763508618671e-10,6,1
49012,94024,1.0,1.9915270172373421e-10,2,1
32443,38175,1.0,1.3940689120661394e-09,3,1
52055,97685,1.0,1.9915270172373421e-10,2,1
49002,94019,1.0,1.9915270172373421e-10,2,1
44767,88782,1.0,1.9915270172373421e-10,2,1
38553,81547,1.0,1.9915270172373421e-10,2,1
32456,75035,1.0,1.9915270172373421e-10,2,1
42695,86445,1.0,1.9915270172373421e-10,2,1
6628,55361,1.0,1.9915270172373421e-10,2,1
25937,68616,1.0,1.9915270172373421e-10,2,1
49001,94018,1.0,1.9915270172373421e-10,2,1
44766,88781,1.0,1.9915270172373421e-10,2,1
44765,88780,1.0,6.173733753435761e-09,3,1
44764,88779,1.0,1.9915270172373421e-10,2,1
23198,32450,-1.0,3.889578574113679e-07,6,1
38554,81548,1.0,1.9915270172373421e-10,2,1
36585,36775,1.0,2.5940419577512374e-06,6,1
27312,44285,-1.0,1.991527017237342e-09,4,1
32452,75033,1.0,2.5889851224085447e-09,3,1
22270,48965,-1.0,3.9830540344746843e-10,6,1
6537,55331,1.0,1.9915270172373421e-10,2,1
52098,97752,1.0,7.966108068949369e-10,3,1
35034,77747,1.0,1.9915270172373421e-10,2,1
52099,97753,1.0,1.9915270172373421e-10,2,1
14917,15965,-1.0,5.5447108679401475e-06,6,1
48938,74008,1.0,5.128278480910484e-06,5,1
6536,55329,1.0,1.9915270172373421e-10,2,1
32498,75068,1.0,1.9915270172373421e-10,2,1
36814,52096,-1.0,9.95763508618671e-10,5,1
48945,93951,1.0,1.9915270172373421e-10,2,1
52093,77223,1.0,7.966108068949369e-10,4,1
48944,93950,1.0,1.9915270172373421e-10,2,1
48943,93949,1.0,1.9915270172373421e-10,2,1
52095,97750,1.0,1.9915270172373421e-10,2,1
38173,48942,-1.0,1.5932216137898737e-09,4,1
23333,25180,-1.0,6.376102906237868e-07,6,1
41380,84831,1.0,1.9915270172373421e-10,2,1
27627,29893,-1.0,1.1949162103424053e-09,6,1
36577,74569,1.0,1.9915270172373421e-10,4,1
48928,68241,1.0,3.043526267596647e-06,5,1
48926,90925,1.0,1.1788110279272223e-06,5,1
29878,64461,1.0,4.689752336172841e-06,5,1
42713,86473,1.0,1.9915270172373421e-10,2,1
25175,67968,1.0,1.9915270172373421e-10,2,1
11069,16041,-1.0,3.1068254288397573e-06,8,1
3511,16015,-1.0,4.673774955780712e-06,9,1
16012,60644,1.0,1.9915270172373421e-10,2,1
16000,37174,1.0,7.730068972706988e-07,8,1
52102,97757,1.0,3.9830540344746843e-10,3,1
42712,86471,1.0,1.9915270172373421e-10,2,1
32506,48371,1.0,3.9830540344746843e-10,3,1
41377,84823,1.0,1.9915270172373421e-10,2,1
16006,21235,1.0,7.966108068949369e-10,4,1
35593,73542,1.0,3.9482671739948624e-06,4,1
29077,48930,-1.0,9.691692590702846e-08,9,1
48929,93928,1.0,1.9915270172373421e-10,2,1
52076,97723,1.0,1.9915270172373421e-10,2,1
15928,49024,1.0,3.9830540344746843e-10,3,1
48958,77446,1.0,5.513331163820516e-06,4,1
52080,97728,1.0,5.974581051712027e-10,3,1
39096,82178,1.0,1.9915270172373421e-10,2,1
32485,75053,1.0,7.966108068949369e-10,3,1
52081,97729,1.0,1.9915270172373421e-10,2,1
52082,97730,1.0,1.9915270172373421e-10,2,1
48961,93969,1.0,1.9915270172373421e-10,2,1
48964,93970,1.0,1.9915270172373421e-10,2,1
15917,55127,1.0,1.9915270172373421e-10,4,1
34708,77385,1.0,1.9915270172373421e-10,2,1
32479,75051,1.0,1.9915270172373421e-10,2,1
32480,75052,1.0,1.9915270172373421e-10,2,1
15937,60604,1.0,3.1913883903120925e-07,6,1
48871,48951,-1.0,5.245322879786095e-06,5,1
52089,97742,1.0,1.1949162103424053e-09,3,1
52090,97745,1.0,1.9915270172373421e-10,2,1
42707,86462,1.0,1.9915270172373421e-10,2,1
45106,47300,1.0,2.371843577424269e-06,5,1
35595,77108,1.0,1.9915270172373421e-10,4,1
52084,97731,1.0,1.9915270172373421e-10,2,1
15941,60605,1.0,1.9915270172373421e-10,4,1
3368,6560,-1.0,3.889356140658825e-06,6,1
13238,15942,-1.0,1.5932216137898737e-09,3,1
10841,15946,-1.0,3.452062925326669e-06,9,1
42706,46811,1.0,3.967890544215676e-06,8,1
52087,97739,1.0,1.9915270172373421e-10,2,1
48952,93964,1.0,1.9915270172373421e-10,2,1
42774,86542,1.0,1.9915270172373421e-10,2,1
16702,19601,1.0,1.6728826944793673e-08,4,1
3175,16703,-1.0,8.602102221904114e-05,43,0
39129,82216,1.0,1.9915270172373421e-10,2,1
39130,82217,1.0,1.9915270172373421e-10,2,1
42775,61873,1.0,2.561239643997178e-06,6,1
35590,78325,1.0,1.9915270172373421e-10,2,1
32663,41792,1.0,7.981729600246142e-07,7,1
48708,93632,1.0,1.9915270172373421e-10,2,1
39851,52235,-1.0,7.966108068949369e-10,4,1
16686,61099,1.0,1.9915270172373421e-10,2,1
48715,93640,1.0,1.9915270172373421e-10,2,1
16693,61101,1.0,1.9915270172373421e-10,2,1
48714,93638,1.0,1.9915270172373421e-10,2,1
52239,97913,1.0,1.9915270172373421e-10,2,1
16695,61103,1.0,1.6307301909177453e-08,6,1
25142,67927,1.0,1.9915270172373421e-10,2,1
42735,86506,1.0,1.9915270172373421e-10,2,1
25973,68645,1.0,2.4639773600877074e-06,7,1
48695,93615,1.0,1.9915270172373421e-10,2,1
44273,88200,1.0,5.974581051712027e-10,3,1
39796,83001,1.0,1.9915270172373421e-10,2,1
38523,80594,1.0,3.9830540344746843e-10,3,1
28969,32670,-1.0,2.190679718961076e-09,6,1
38522,81508,1.0,1.9915270172373421e-10,2,1
25139,67926,1.0,1.9915270172373421e-10,2,1
48697,93621,1.0,1.9915270172373421e-10,2,1
52243,97917,1.0,1.9915270172373421e-10,2,1
32667,75241,1.0,1.9915270172373421e-10,2,1
48698,93622,1.0,1.9915270172373421e-10,2,1
52244,97918,1.0,1.9915270172373421e-10,2,1
52245,97919,1.0,1.9915270172373421e-10,2,1
29703,36127,1.0,2.9103207503218264e-06,9,1
16642,61065,1.0,2.379675433500657e-06,5,1
29719,72250,1.0,1.9915270172373421e-10,2,1
38530,79826,1.0,1.9915270172373421e-10,4,1
14369,48718,-1.0,1.5458326521971983e-06,8,1
42766,56336,1.0,1.9915270172373421e-10,4,1
16647,61069,1.0,1.9915270172373421e-10,2,1
48727,93656,1.0,1.9915270172373421e-10,2,1
48734,93665,1.0,1.9915270172373421e-10,2,1
16631,26317,1.0,3.9830540344746843e-10,5,1
39465,52227,-1.0,5.54958755204859e-06,6,1
16615,61049,1.0,2.2059410723643838e-07,4,1
16616,61050,1.0,1.9915270172373421e-10,2,1
35465,78181,1.0,1.9915270172373421e-10,2,1
48735,93669,1.0,1.9915270172373421e-10,2,1
29724,44697,1.0,7.966108068949369e-10,5,1
36528,79382,1.0,1.9915270172373421e-10,2,1
36527,79381,1.0,1.9915270172373421e-10,2,1
48725,93654,1.0,1.9915270172373421e-10,2,1
16676,61092,1.0,1.9915270172373421e-10,2,1
25968,58440,1.0,4.978817543093355e-10,6,1
38525,81509,1.0,1.9915270172373421e-10,2,1
39124,82215,1.0,1.9915270172373421e-10,2,1
48719,84246,1.0,1.9915270172373421e-10,4,1
37483,77412,1.0,1.9915270172373421e-10,4,1
32656,56685,1.0,9.166097557624595e-09,5,1
6157,55182,1.0,3.9830540344746843e-10,3,1
48723,93653,1.0,1.9915270172373421e-10,2,1
34680,77360,1.0,1.9915270172373421e-10,2,1
48721,86447,1.0,3.4165105227535807e-06,5,1
39122,42757,1.0,3.9830540344746843e-10,3,1
29712,72241,1.0,1.9915270172373421e-10,2,1
26698,69327,1.0,1.9915270172373421e-10,2,1
22501,38526,-1.0,6.376850026679403e-07,5,1
52273,97950,1.0,1.9915270172373421e-10,2,1
41492,52274,-1.0,4.972818764125819e-06,6,1
16830,61187,1.0,1.9915270172373421e-10,2,1
16833,61188,1.0,1.9915270172373421e-10,2,1
25134,25135,1.0,1.1487574934336933e-06,4,1
18954,35072,-1.0,2.4736760856096643e-06,8,1
45144,89216,1.0,1.9915270172373421e-10,2,1
42794,86560,1.0,1.9915270172373421e-10,2,1
32689,55605,1.0,3.9830540344746843e-10,3,1
16812,61172,1.0,1.9915270172373421e-10,4,1
16813,61173,1.0,1.9915270172373421e-10,2,1
29679,72208,1.0,1.9915270172373421e-10,2,1
48674,93566,1.0,7.966108068949369e-10,4,1
42786,71933,1.0,3.0300989593562495e-06,5,1
48673,93562,1.0,1.9915270172373421e-10,2,1
13916,16821,-1.0,1.9915270172373421e-10,4,1
25980,68654,1.0,3.382723320516721e-06,4,1
16847,61203,1.0,1.9915270172373421e-10,2,1
29668,72191,1.0,1.9915270172373421e-10,2,1
52279,97953,1.0,1.9915270172373421e-10,2,1
42809,86576,1.0,1.9915270172373421e-10,2,1
9824,16877,-1.0,3.2053376740806305e-06,7,1
20853,52283,-1.0,9.95763508618671e-10,7,1
52284,97957,1.0,1.9915270172373421e-10,2,1
25983,68656,1.0,2.3415853024130226e-06,4,1
37858,41316,-1.0,1.7339714393926498e-07,7,1
52278,73788,1.0,5.974581051712027e-10,6,1
45145,89217,1.0,1.9915270172373421e-10,2,1
42799,86566,1.0,1.9915270172373421e-10,2,1
42801,86568,1.0,1.9915270172373421e-10,4,1
16854,61211,1.0,1.9915270172373421e-10,2,1
42803,75803,1.0,5.678163819211809e-06,7,1
48678,93579,1.0,1.9915270172373421e-10,2,1
42777,86544,1.0,1.9915270172373421e-10,2,1
42780,86550,1.0,1.9915270172373421e-10,2,1
44730,82676,1.0,2.516145627067497e-06,4,1
48685,93601,1.0,1.9915270172373421e-10,2,1
44729,49045,1.0,3.9830540344746843e-10,3,1
42781,86552,1.0,1.9915270172373421e-10,2,1
29686,72215,1.0,3.852843906437604e-06,4,1
29691,72218,1.0,1.9915270172373421e-10,2,1
29696,72226,1.0,1.9915270172373421e-10,2,1
52251,97925,1.0,1.9915270172373421e-10,2,1
52253,97927,1.0,1.9915270172373421e-10,2,1
29692,72221,1.0,1.9915270172373421e-10,2,1
15771,38519,-1.0,4.994732161747604e-06,7,1
41323,84741,1.0,1.9915270172373421e-10,2,1
16791,42107,1.0,3.9830540344746843e-10,3,1
45142,89215,1.0,1.9915270172373421e-10,2,1
16802,52587,1.0,3.1120771283575596e-06,7,1
16913,39974,-1.0,1.2967574745647904e-07,6,1
52268,97944,1.0,1.9915270172373421e-10,2,1
48680,49527,1.0,3.9830540344746843e-10,3,1
52264,97941,1.0,1.9915270172373421e-10,2,1
39667,82843,1.0,1.9915270172373421e-10,2,1
37488,74316,1.0,3.9830540344746843e-10,3,1
39140,82225,1.0,1.9915270172373421e-10,2,1
28594,52261,-1.0,4.978817543093355e-10,7,1
16785,61161,1.0,1.9915270172373421e-10,2,1
37467,80406,1.0,5.974581051712027e-10,3,1
41340,84774,1.0,1.9915270172373421e-10,2,1
36997,41339,-1.0,4.6565868315897965e-06,5,1
48816,93786,1.0,1.9915270172373421e-10,2,1
52176,97859,1.0,1.9915270172373421e-10,2,1
27202,52179,-1.0,1.1949162103424053e-09,6,1
52180,67890,1.0,2.052796587544262e-06,4,1
36544,79406,1.0,1.9915270172373421e-10,2,1
16443,60917,1.0,1.9915270172373421e-10,2,1
42745,86515,1.0,1.9915270172373421e-10,2,1
48811,48812,-1.0,2.9872905258560133e-10,5,1
18457,36545,-1.0,2.164231916997473e-06,9,1
6323,55238,1.0,1.9915270172373421e-10,2,1
48823,93792,1.0,1.9915270172373421e-10,2,1
25539,29786,-1.0,5.642659882172469e-10,6,1
52184,97864,1.0,1.9915270172373421e-10,2,1
23556,48796,-1.0,1.7277351238511684e-06,7,1
48794,52028,1.0,6.372886455159495e-09,4,1
16477,55544,1.0,1.2617845403478931e-06,9,1
16478,60946,1.0,1.9915270172373421e-10,2,1
29776,41026,1.0,1.7326285049964876e-08,4,1
29774,72282,1.0,3.9830540344746843e-10,3,1
13265,48790,-1.0,1.898250403832533e-06,7,1
16493,60954,1.0,3.9830540344746843e-10,3,1
48811,71452,1.0,2.9872905258560133e-10,5,1
34659,48810,-1.0,9.092814398844109e-09,7,1
25153,67942,1.0,1.9915270172373421e-10,2,1
6308,8803,1.0,3.3463233462722537e-08,8,1
25152,67941,1.0,1.9915270172373421e-10,2,1
48808,93759,1.0,1.9915270172373421e-10,2,1
27571,29781,-1.0,3.9830540344746843e-10,4,1
48802,93756,1.0,3.9830540344746843e-10,3,1
32615,75192,1.0,1.9915270172373421e-10,2,1
16418,28152,1.0,2.190679718961076e-09,6,1
16494,33190,1.0,5.974581051712027e-10,9,1
52170,97843,1.0,3.9830540344746843e-10,3,1
41344,84782,1.0,7.966108068949369e-10,3,1
48847,93812,1.0,1.9915270172373421e-10,2,1
35050,47903,1.0,1.9915270172373421e-10,4,1
48848,76890,1.0,9.169350129882563e-07,4,1
16356,45974,1.0,5.663021073324023e-06,6,1
48298,48854,-1.0,3.9830540344746843e-10,3,1
36551,75046,1.0,4.045908980846482e-06,4,1
19251,48851,-1.0,5.398160760996553e-06,6,1
44276,88207,1.0,1.9915270172373421e-10,2,1
29796,64217,1.0,1.9915270172373421e-10,4,1
16403,19387,1.0,2.442276945387769e-07,5,1
2947,16404,-1.0,1.2097660209707807e-07,7,1
41341,84775,1.0,1.9915270172373421e-10,2,1
16412,60892,1.0,1.9915270172373421e-10,2,1
32601,75179,1.0,1.9915270172373421e-10,2,1
32602,75180,1.0,1.9915270172373421e-10,2,1
48828,93798,1.0,1.9915270172373421e-10,2,1
6351,55247,1.0,1.9915270172373421e-10,2,1
19648,26710,-1.0,1.105109897464227e-06,6,1
32595,75171,1.0,1.9915270172373421e-10,2,1
21492,29793,-1.0,2.522206637627597e-06,9,1
29792,72295,1.0,3.9830540344746843e-10,3,1
48838,93807,1.0,1.9915270172373421e-10,2,1
29709,48836,-1.0,2.942530750969317e-06,9,1
29790,72293,1.0,1.9915270172373421e-10,2,1
38536,81518,1.0,1.9915270172373421e-10,2,1
52213,97889,1.0,1.9915270172373421e-10,2,1
48764,93710,1.0,1.9915270172373421e-10,2,1
37533,48763,-1.0,4.974749704682477e-06,6,1
48760,93708,1.0,1.9915270172373421e-10,2,1
52207,97883,1.0,1.9915270172373421e-10,2,1
32780,48759,-1.0,1.0922526000262023e-08,8,1
48758,53607,1.0,4.0903352489887945e-06,5,1
6226,20451,1.0,5.974581051712027e-10,4,1
48756,93700,1.0,1.9915270172373421e-10,2,1
48755,93699,1.0,1.9915270172373421e-10,2,1
52212,97888,1.0,1.9915270172373421e-10,2,1
34683,47704,1.0,3.9830540344746843e-10,3,1
16562,26414,1.0,5.974581051712027e-10,3,1
25149,67938,1.0,1.9915270172373421e-10,2,1
45130,49504,1.0,3.9830540344746843e-10,3,1
16568,29028,1.0,4.340393200993078e-06,6,1
29746,72266,1.0,1.9915270172373421e-10,2,1
34684,61891,1.0,3.9830540344746843e-10,3,1
52211,97886,1.0,5.974581051712027e-10,3,1
16576,61010,1.0,1.9915270172373421e-10,2,1
35685,78413,1.0,1.9915270172373421e-10,2,1
48753,93694,1.0,1.9915270172373421e-10,2,1
25148,67933,1.0,1.9915270172373421e-10,2,1
29729,72254,1.0,1.9915270172373421e-10,2,1
48738,89727,1.0,4.693313812476833e-06,6,1
14867,29728,-1.0,4.251625561051907e-06,9,1
32644,75217,1.0,1.9915270172373421e-10,2,1
52222,97903,1.0,1.9915270172373421e-10,2,1
52225,97904,1.0,1.9915270172373421e-10,2,1
38534,81517,1.0,1.9915270172373421e-10,2,1
48750,93693,1.0,1.9915270172373421e-10,2,1
52218,52219,1.0,3.9830540344746843e-10,3,1
52219,97897,1.0,3.9830540344746843e-10,3,1
39976,83175,1.0,1.9915270172373421e-10,2,1
52189,97869,1.0,1.9915270172373421e-10,2,1
27556,29759,-1.0,3.1627105992957393e-06,6,1
25961,68640,1.0,1.9915270172373421e-10,2,1
48776,93731,1.0,1.9915270172373421e-10,2,1
34886,52196,-1.0,1.780856504033028e-07,8,1
7497,36533,-1.0,7.966108068949369e-10,5,1
29791,42752,-1.0,1.5932216137898737e-09,8,1
16511,60973,1.0,3.25931138134844e-07,5,1
42748,86519,1.0,1.9915270172373421e-10,2,1
45124,89197,1.0,3.9830540344746843e-10,3,1
52193,97872,1.0,1.9915270172373421e-10,2,1
52203,97881,1.0,1.9915270172373421e-10,2,1
48771,93721,1.0,1.9915270172373421e-10,2,1
42757,86533,1.0,3.9830540344746843e-10,3,1
25963,46628,1.0,3.2664539011075457e-07,5,1
32632,50099,1.0,3.9830540344746843e-10,5,1
6250,55214,1.0,1.9915270172373421e-10,2,1
34687,77368,1.0,1.9915270172373421e-10,2,1
32628,75202,1.0,1.9915270172373421e-10,2,1
41334,84765,1.0,1.9915270172373421e-10,4,1
16534,60987,1.0,1.9915270172373421e-10,2,1
44737,49052,1.0,2.3898324206848107e-09,5,1
37473,80410,1.0,1.9915270172373421e-10,2,1
29756,32082,1.0,1.005893675043492e-08,6,1
48772,63252,1.0,1.027721767162324e-06,6,1
35058,68286,1.0,3.3748907921135805e-06,4,1
16545,22700,1.0,1.6049424519546132e-07,8,1
42686,73685,1.0,5.974581051712027e-10,3,1
49021,94029,1.0,3.9830540344746843e-10,3,1
45074,89131,1.0,1.9915270172373421e-10,2,1
37381,80334,1.0,1.9915270172373421e-10,2,1
7113,55569,1.0,1.9915270172373421e-10,2,1
13104,51900,-1.0,4.891762792036218e-06,7,1
49283,78547,1.0,2.655369356316456e-10,7,1
40198,83384,1.0,1.9915270172373421e-10,2,1
41444,84912,1.0,1.9915270172373421e-10,2,1
15163,60082,1.0,2.393336148192699e-06,8,1
41445,84913,1.0,1.9915270172373421e-10,2,1
37380,80333,1.0,3.9830540344746843e-10,3,1
15148,60070,1.0,3.9830540344746843e-10,3,1
42601,86348,1.0,1.9915270172373421e-10,2,1
15152,60075,1.0,9.470945099316048e-07,6,1
7121,55573,1.0,3.9830540344746843e-10,3,1
51898,97482,1.0,1.9915270172373421e-10,2,1
32273,74875,1.0,1.9915270172373421e-10,2,1
51942,97531,1.0,1.9915270172373421e-10,2,1
49272,94285,1.0,1.9915270172373421e-10,2,1
49270,94281,1.0,1.9915270172373421e-10,2,1
49269,94280,1.0,1.9915270172373421e-10,2,1
30137,72526,1.0,3.9830540344746843e-10,3,1
51914,97503,1.0,5.974581051712027e-10,3,1
49261,94276,1.0,1.9915270172373421e-10,2,1
16160,32286,-1.0,5.974581051712027e-10,3,1
51904,97494,1.0,1.9915270172373421e-10,2,1
36407,51905,-1.0,1.9915270172373421e-10,4,1
39995,83196,1.0,1.9915270172373421e-10,2,1
30139,72618,1.0,3.9830540344746843e-10,3,1
