node1,node2,flow
5,94,-0.239044003548982
5,118,0.0624466411462743
5,120,0.49599570715413
5,122,0.541882284416008
6,9,-0.168180177354146
6,10,-0.105478245828594
6,11,0.118166678081358
6,13,-0.265721663617162
6,14,-0.50887077766566
6,16,0.273939306822873
6,17,-0.617931431099615
6,19,-0.222059079417583
6,40,-0.155055391894829
6,42,-0.402598030927096
6,52,0.165876917489742
6,55,0.359817996777903
6,56,-0.249986761901672
6,57,-0.61071861833165
6,62,-0.23514268591927
6,69,-0.033232471108453
6,72,-0.38347063643115
6,73,-0.217634328299117
6,90,-0.626331455839067
6,94,-0.525643193677002
6,113,0.0713239258396452
6,118,-0.214409233042062
6,119,-0.16865604532113
6,120,0.174074987924717
7,15,0.632806272146012
7,17,-0.274295654273631
7,19,0.139764270049827
7,20,-0.0152547003454926
7,22,-0.167675576506247
7,25,0.962946199018775
7,26,-0.116430865392287
7,32,0.510093213018918
7,36,0.198969373430899
7,66,0.162658132310998
7,73,0.144189021168293
7,74,0.177153981449358
7,76,-0.425874950306244
7,77,-0.0129740655911654
7,86,0.0800751483761862
7,89,-0.183461880822233
7,90,-0.254355282941063
7,95,0.45087341299329
7,106,0.873374092690188
7,107,0.327444238864413
7,113,0.419265246973417
7,116,0.453486960119413
7,119,0.198147065611415
7,121,0.423947272379341
7,123,0.24439744282792
8,9,-0.0643151366645128
8,11,0.247504224018909
8,13,-0.151240286507743
8,15,0.41306696577276
8,18,-0.179951836635594
8,21,0.634320671804704
8,30,0.723640526421644
8,35,0.170626977144823
8,43,0.0431908506564204
8,71,-0.697885095468387
8,73,-0.102898162221458
8,76,-0.708649085322654
8,78,0.640483609128946
8,81,0.778867976712513
8,111,-0.105526033200775
8,114,-0.176148566342259
8,117,0.0164745570706095
8,123,-0.0119869187517953
8,125,0.039141902391638
9,10,0.0778402118766759
9,11,0.27105902218805
9,17,-0.410925336798308
9,19,-0.0382201899461467
9,20,-0.183287884914867
9,22,-0.317149257457226
9,24,0.0984591483213857
9,34,-0.0329383244276155
9,35,0.202564582696266
9,36,0.022828578743178
9,45,0.0357103670175107
9,47,-0.0990519870584277
9,48,0.202631665417062
9,52,0.312480671495498
9,53,-0.119986232794528
9,75,0.53317314033794
9,77,-0.17837279046129
9,79,-0.330475547779382
9,81,0.718259604086688
9,83,0.606557854149262
9,84,0.0629734604803796
9,87,-0.215920460366017
9,96,-0.668002571937587
9,100,0.140660215718093
9,107,0.126917716419052
9,115,0.0775334098988068
9,118,-0.0362498034309397
9,119,0.015039769825727
9,124,0.0021996006710437
10,11,0.217020583471978
10,12,-0.274819939393121
10,17,-0.53199214326932
10,18,-0.189274269763466
10,21,0.578580902815162
10,22,-0.436032438326874
10,23,0.11144239121306
10,27,-0.0178509729102683
10,29,0.0450767284529769
10,31,-0.300200307348238
10,40,-0.0544452612722119
10,48,0.133550312848509
10,51,0.0267687210498471
10,52,0.265761812816646
10,62,-0.130977325668712
10,78,0.587944384981155
10,101,-0.532195662042074
10,105,-0.15058132987219
10,115,-0.0005305687748773
10,123,-0.03125374388763
11,12,-0.455961167115717
11,14,-0.599239830563053
11,20,-0.493264268799164
11,22,-0.616359802542568
11,25,0.463150189131289
11,32,0.0375638708747236
11,33,-0.265109195823788
11,44,-0.0772324587026093
11,49,0.186721102775592
11,51,-0.185904816936161
11,52,0.0439346291408973
11,54,-0.322210633312914
11,69,-0.147662561680662
11,70,0.0185268896705554
11,72,-0.477461619252333
11,75,0.254292573508756
11,77,-0.467082702064963
11,85,-0.170128654234896
11,86,-0.357046873279899
11,90,-0.709936745034836
11,104,-0.619279805445524
11,107,-0.175167535594294
11,109,0.0422916332739656
11,111,-0.310305137775521
11,123,-0.249814891106006
12,15,0.60332016672885
12,16,0.60730640682486
12,19,0.151273164793524
12,20,0.0163641744524872
12,22,-0.127655902717555
12,25,0.908652630254473
12,31,-0.0399129639501979
12,32,0.492219439601382
12,37,0.200001598164029
12,39,-0.166933633541311
12,40,0.219881702386786
12,44,0.414873025446731
12,47,0.0928528504386631
12,53,0.0744126257338897
12,56,0.154193632858907
12,57,-0.190990671617082
12,59,0.0897905998355686
12,63,0.293656877972445
12,66,0.177851512821772
12,73,0.151155381298732
12,77,0.0087875905211445
12,80,0.725830962215423
12,100,0.332565053215184
12,109,0.513973567216012
12,110,0.26178318559158
12,115,0.274513137415252
12,118,0.148652341496727
12,120,0.545269916757199
12,124,0.207490866069622
13,22,-0.27964813248998
13,23,0.278082684820572
13,24,0.186286554040273
13,25,0.867624654433945
13,33,0.0955681563569504
13,41,-0.194429226149056
13,49,0.613697828425494
13,53,-0.0507249486827452
13,55,0.608048916081254
13,61,0.269177026010365
13,66,0.045300169367663
13,70,0.418314232650857
13,93,0.131007267845057
13,94,-0.263985588215512
13,96,-0.660082456804626
13,103,-0.10172874660729
13,104,-0.288363291375523
13,107,0.215294158090006
13,111,0.0322901988827813
13,113,0.318905206647129
13,121,0.316231706260606
13,125,0.184966264081101
14,16,0.773877502536206
14,18,0.228216555408489
14,24,0.431833315679067
14,25,1.1072512546474
14,27,0.396159064863792
14,31,0.0364635083299255
14,32,0.639854853118177
14,33,0.325435872209149
14,34,0.284543862179384
14,42,0.110805254294034
14,45,0.366080047692333
14,56,0.275823912150782
14,62,0.274991646367389
14,80,0.921574266906782
14,93,0.354428099405757
14,97,0.473882164198954
14,104,-0.0676069679429299
14,106,1.03399785413446
14,113,0.544288409703393
14,121,0.56322481972589
15,17,-0.861243285131149
15,21,0.200927552688363
15,22,-0.784053561330351
15,25,0.35433053404399
15,26,-0.725046530367072
15,28,-0.278175068632985
15,38,-0.355556955728806
15,41,-0.700221736657293
15,43,-0.353739688004573
15,47,-0.549456045275219
15,48,-0.248959807635205
15,56,-0.521199055985996
15,63,-0.337024403448772
15,79,-0.816875855196945
15,81,0.344950557393444
15,94,-0.789797165127557
15,96,-1.18860961700442
15,98,0.0751868956848166
15,104,-0.780412958380301
15,115,-0.370130955063051
15,122,-0.0322531990372826
15,124,-0.471907894945255
16,17,-0.858660497828501
16,18,-0.571247186960006
16,20,-0.665646844214293
16,21,0.176753971447632
16,23,-0.28268546382427
16,25,0.326774265522943
16,26,-0.724664490099661
16,31,-0.611196808329428
16,33,-0.418075119217105
16,34,-0.495624700310164
16,36,-0.403833116851553
16,37,-0.486050829359181
16,41,-0.70090185715451
16,43,-0.36294090146851
16,48,-0.260329585265793
16,54,-0.480206132781481
16,60,-0.807016772860788
16,64,-0.200649331509452
16,80,0.0944412810958636
16,97,-0.29455972051752
16,100,-0.302237493261024
16,111,-0.4597340757182
16,114,-0.536721502557884
16,117,-0.379983238254799
17,18,0.373456420604088
17,24,0.552980823996964
17,30,1.09566741364921
17,32,0.736191115119733
17,33,0.447508172481723
17,38,0.511060315035663
17,49,0.955624067075182
17,51,0.543822070393345
17,52,0.741743745959531
17,56,0.416952664399131
17,59,0.331659017440996
17,61,0.626811567269996
17,72,0.241631199800415
17,76,-0.138514297665222
17,77,0.250619759509693
17,78,1.03874630471639
17,81,1.16862600685674
17,83,1.07355824474182
17,88,0.687221976100636
17,94,0.143946823928094
17,96,-0.216164025292405
17,101,0.0807570574493483
17,103,0.302360654107787
17,110,0.518919173953034
17,113,0.648959240301564
18,21,0.784909890886045
18,28,0.312015903619783
18,29,0.232988205407441
18,31,-0.147107915333128
18,40,0.127806355178072
18,41,-0.179194491991991
18,44,0.352228392632165
18,45,0.143830468982858
18,52,0.450993107661967
18,53,-0.0285307244409208
18,65,0.400273965839097
18,87,-0.1462532804589
18,91,-0.195319629156499
18,93,0.155292107157597
18,97,0.263747644602486
18,109,0.460193239970291
18,119,0.113864183409154
18,120,0.498054869525079
19,21,0.679331329072947
19,22,-0.298558569808236
19,27,0.106553685647836
19,29,0.16580283980978
19,31,-0.182724154175398
19,32,0.364573566007339
19,35,0.2557955896293
19,52,0.371819914784627
19,66,0.0100804658223404
19,67,-0.130927039964892
19,72,-0.159705141472467
19,79,-0.311164179887084
19,81,0.805781518946621
19,88,0.289569726761587
19,89,-0.316814616136185
19,94,-0.284744909422598
19,95,0.302653624838887
19,97,0.195101025844556
19,107,0.175075183839748
19,108,-0.444408906279872
19,118,0.0013341555274483
19,120,0.406358444929997
19,123,0.0950001719582881
19,125,0.145439257744925
20,21,0.882307907407794
20,25,1.00016952087747
20,30,0.940778094671573
20,32,0.533879291354288
20,33,0.218354138439212
20,41,-0.0741171882046499
20,50,-0.0699115987051401
20,52,0.543075251128134
20,59,0.0801570368338338
20,63,0.31955358347433
20,73,0.162188505730776
20,74,0.188835735896592
20,78,0.869392569199338
20,81,1.01098943171518
20,95,0.476457346676517
20,98,0.753142033758481
20,102,0.449874368343379
20,104,-0.173582529706819
20,105,0.133509604016707
21,25,0.164767422584815
21,26,-0.929362497323417
21,28,-0.494153221237744
21,29,-0.525483041514535
21,30,0.137145758230456
21,31,-0.789465322545601
21,32,-0.284336754407732
21,41,-0.906247181727501
21,47,-0.755669805837504
21,57,-1.09036254834288
21,58,-0.605453888725308
21,59,-0.74232452265236
21,71,-1.24708294052977
21,75,-0.0763366368989719
21,101,-1.14638406036207
21,108,-1.18062783162598
21,112,-0.193965479014862
21,114,-0.732588958867313
22,25,1.09878669048171
22,29,0.473242686365854
22,30,1.03603309180312
22,31,0.0765526685410246
22,44,0.589627673895927
22,59,0.227710709477241
22,68,0.0864344774654231
22,73,0.301566647373707
22,74,0.32329381916716
22,75,0.919012169126148
22,85,0.484093215974871
22,88,0.601704485757065
22,89,-0.0138970506780503
22,93,0.381624227561402
22,99,0.753579706670111
22,106,1.02561137954113
22,110,0.422801807833091
22,124,0.373155783395142
23,25,0.627381101069686
23,26,-0.497974105329928
23,27,-0.130211431955674
23,30,0.583557399751033
23,31,-0.401232200293942
23,36,-0.159537178186182
23,39,-0.568153896869379
23,41,-0.467756215127726
23,42,-0.420114172499213
23,51,-0.0810320672381665
23,73,-0.227067237319156
23,83,0.494273888467699
23,86,-0.275571195988082
23,100,-0.0396670852878147
23,103,-0.39387942873858
23,108,-0.724427849034771
23,109,0.167743253368583
23,111,-0.221538914478413
23,112,0.299046981798595
23,124,-0.204916500718095
24,28,0.0849950240205916
24,29,0.0215608773980996
24,30,0.644549518949779
24,33,-0.0811757759077906
24,34,-0.14523848488854
24,36,-0.0766619372957945
24,55,0.43757571327241
24,56,-0.167275834174627
24,59,-0.21621122306797
24,60,-0.46597424321426
24,62,-0.154974167185717
24,72,-0.311844481901095
24,74,-0.0927540550758663
24,78,0.566175362269332
24,91,-0.389761379127886
24,100,0.0446391320202161
24,103,-0.296248837585372
24,105,-0.173634939103505
24,109,0.246041190333368
24,110,-0.0373611402580232
24,112,0.376650320414524
25,27,-0.741916924421141
25,28,-0.639073161103922
25,31,-0.894632634638847
25,33,-0.736410325766821
25,36,-0.714395864674987
25,38,-0.687319021895643
25,46,-0.629094126115061
25,51,-0.668885242627739
25,65,-0.55908395461969
25,72,-0.952170109103036
25,74,-0.715211047429687
25,76,-1.31674084713827
25,79,-1.14237446238174
25,90,-1.20585429364121
25,100,-0.628750809467178
25,109,-0.438066127605865
25,121,-0.566184010988096
26,27,0.367528125397502
26,29,0.418480622570758
26,30,0.977266158558434
26,31,0.0327531577813414
26,35,0.499587046113757
26,36,0.298658768884946
26,38,0.364119733726961
26,48,0.520405725367314
26,49,0.817265580375957
26,50,0.0360079239326923
26,53,0.172186188387475
26,54,0.250609899695236
26,57,-0.106012808812516
26,61,0.480671176892338
26,69,0.427874995849997
26,72,0.0860286726833163
26,80,0.858467212170768
26,93,0.330461758228435
26,97,0.443497934640833
26,106,0.960681633830419
26,110,0.367878881730451
26,122,0.703613915384054
26,123,0.356543527486486
27,29,0.0638947552488846
27,31,-0.282042716586124
27,33,-0.0398984580171123
27,34,-0.104940736213135
27,36,-0.0362669773052387
27,39,-0.441702189452961
27,42,-0.285353810569757
27,70,0.278478868169135
27,72,-0.274650976011955
27,73,-0.100600319419522
27,79,-0.442579304991614
27,87,-0.318575066603582
27,88,0.195692539909694
27,91,-0.353140164285295
27,99,0.341499313305893
27,104,-0.427469096851534
27,122,0.366139637597037
28,29,-0.0618629071246401
28,31,-0.403181635122458
28,33,-0.163417415595038
28,34,-0.236650837919135
28,35,0.0434948958266711
28,36,-0.158944980619683
28,38,-0.107262511187645
28,40,-0.164576841211813
28,41,-0.47196039882611
28,50,-0.473059894257983
28,59,-0.308316344406787
28,87,-0.460968654165381
28,92,0.0113969896116914
28,93,-0.120888523457846
28,101,-0.677347027271365
28,118,-0.22682944861515
29,32,0.211434392870505
29,36,-0.0964182342056326
29,37,-0.140013750112339
29,38,-0.0447460807643085
29,40,-0.0974703580116355
29,47,-0.234238331688739
29,61,0.0598809018221671
29,64,0.143081819683381
29,83,0.534447075232454
29,86,-0.209104722610391
29,93,-0.0621270437851541
29,100,0.023329045874353
29,103,-0.314627458621635
29,104,-0.477938900453716
29,115,-0.0455754662368791
29,118,-0.160666081971631
29,120,0.239148970679915
30,32,-0.386210768835051
30,36,-0.665329063613264
30,39,-1.02115105300439
30,41,-0.959541568276477
30,42,-0.950016516292884
30,48,-0.560916440207974
30,60,-1.07663098448127
30,67,-0.943125531167495
30,72,-0.894801647795024
30,74,-0.665332486222335
30,80,-0.221917451624801
30,87,-0.984422691727684
30,88,-0.510308366846107
30,90,-1.13982075985327
30,91,-0.976510164397319
30,96,-1.4303467105631
30,101,-1.18719422398766
30,103,-0.946996845345483
30,104,-1.02837625717716
30,105,-0.78614713658635
30,110,-0.678611168993709
30,114,-0.799731044213235
30,121,-0.523304575576639
31,32,0.503403672763828
31,33,0.228876003969083
31,36,0.233760152501396
31,39,-0.118229913750762
31,40,0.248935454402151
31,41,-0.006945920510289
31,42,0.0474465036677688
31,43,0.323047103202377
31,45,0.263041275882654
31,57,-0.138721934253946
31,59,0.12821068016249
31,62,0.183862428584176
31,63,0.315630067345763
31,69,0.342259053023105
31,77,0.0474092245057911
31,82,0.0960666084395121
31,83,0.796074001635593
31,86,0.130977328500873
31,89,-0.096281242477164
31,93,0.258834631297851
31,97,0.358275588877417
31,99,0.570590781048622
31,103,0.0742368249820124
31,116,0.460409588651352
31,117,0.301531221430654
31,119,0.236454689692244
32,34,-0.371423256270369
32,35,-0.115095688896113
32,38,-0.248683314271782
32,40,-0.300875741311021
32,41,-0.576102348928557
32,44,-0.117847481257733
32,52,0.0063707582661736
32,56,-0.396855553755702
32,58,-0.262339788567195
32,59,-0.423997365121926
32,64,-0.082196686150794
32,66,-0.38843712240883
32,77,-0.505111573279194
32,90,-0.749461308753553
32,98,0.164693673888145
32,109,0.0032833076754752
32,113,-0.0807168359213543
32,117,-0.257824387391877
32,124,-0.348772895230909
33,34,-0.0566250640863091
33,36,0.0059861969124166
33,38,0.0575303628444058
33,39,-0.377004379219962
33,41,-0.273971155920035
33,42,-0.225311383520766
33,43,0.0799348957619091
33,44,0.203964645032635
33,48,0.187003120444642
33,50,-0.275556061357757
33,51,0.0847068624680764
33,76,-0.596358785550866
33,77,-0.204648906797638
33,96,-0.723589811717761
33,103,-0.199937147249502
33,108,-0.503402411707294
33,111,-0.0535220429330071
33,120,0.332990981957854
34,38,0.115518356930048
34,39,-0.345548662973717
34,46,0.233664860992173
34,58,0.136584215479506
34,60,-0.318684789714577
34,69,0.184728987278188
34,76,-0.575062745853107
34,80,0.622892669597091
34,83,0.711638137916917
34,85,0.171232742087799
34,89,-0.336221976573959
34,93,0.0930029442726298
34,95,0.308626124276777
34,96,-0.701710983519322
34,101,-0.404345956157253
34,122,0.463965140276315
35,37,-0.239955328766367
35,39,-0.567648632841544
35,42,-0.432275457002748
35,43,-0.123432796178309
35,45,-0.189838202345503
35,46,-0.0417725596978904
35,47,-0.323704935987989
35,48,-0.0175929097399179
35,53,-0.345379324901024
35,54,-0.252450317860898
35,55,0.312348973330524
35,59,-0.319224271495622
35,60,-0.567508667570586
35,68,-0.518738475224527
35,72,-0.412285946327594
35,82,-0.372212784687732
35,86,-0.291082697076757
35,94,-0.550919905621434
35,95,0.0468580352095868
35,98,0.290580403249874
35,112,0.238359866064921
35,121,0.0062660892041234
36,38,0.052065651195476
36,39,-0.375776617234489
36,41,-0.271410492535667
36,42,-0.221920774271451
36,43,0.0765278206061032
36,51,0.0793458150394646
36,55,0.476373804439774
36,56,-0.0742870733859064
36,67,-0.192978810922696
36,73,-0.0615756046416419
36,76,-0.588564976144997
36,80,0.515185228851699
36,88,0.212989059336598
36,93,0.0302804350512182
36,94,-0.337626116146544
36,117,0.0548104847020429
36,120,0.323866815632319
37,38,0.0891979217520505
37,40,0.0345359578403554
37,47,-0.109054430858379
37,48,0.235226564241087
37,49,0.565572980471844
37,51,0.119420453540101
37,65,0.30405857505565
37,67,-0.183186341379196
37,80,0.620062323943045
37,84,0.0827328018111901
37,85,0.146370108451768
37,89,-0.381435706978192
37,93,0.0682201874047165
37,101,-0.459704009350706
37,105,-0.0648106201908604
37,110,0.0806859542584793
37,114,-0.102252827941616
38,39,-0.439326384395101
38,41,-0.335731139368497
38,43,0.0225307898250933
38,44,0.148675285043647
38,45,-0.0438746163421013
38,46,0.106540351517432
38,47,-0.184270793438923
38,62,-0.125760967535834
38,71,-0.648359459366149
38,93,-0.0194619230815103
38,106,0.578060816675324
38,109,0.260945528422964
38,111,-0.112133892925362
38,115,0.0009879670357637
38,119,-0.0639335860647476
38,122,0.32872831084467
38,123,-0.0289398414599394
39,40,0.397378327412158
39,42,0.190039080533548
39,45,0.418981420774319
39,52,0.669344539876269
39,54,0.331413895800235
39,57,-0.0094834117321942
39,60,0.0653881252317896
39,61,0.54966340143407
39,63,0.473124559609373
39,65,0.64822204489369
39,68,0.123973870829462
39,70,0.68130169255881
39,74,0.352259958660544
39,78,0.963210205660105
39,84,0.446244514237188
39,90,-0.0269067688947948
39,91,0.106298766397647
39,93,0.404631361619801
39,103,0.224652012640073
39,114,0.267997912357341
39,122,0.761506242958505
39,123,0.432789721152063
39,124,0.395565668420418
40,41,-0.28957616420586
40,44,0.204967662347161
40,48,0.186920463396026
40,49,0.488482252554577
40,52,0.308583359385522
40,53,-0.153514984123475
40,54,-0.066077230055353
40,63,0.0800187844257551
40,78,0.622935287164744
40,90,-0.46214151060248
40,97,0.127795740751792
40,101,-0.457698569025657
40,109,0.315353611849742
40,113,0.213285684560404
40,115,0.0539771237382068
40,125,0.0747406540621527
41,47,0.155845199539287
41,51,0.367523690839216
41,53,0.140814513746333
41,62,0.223625899363919
41,82,0.120878064165659
41,84,0.341229237806344
41,87,0.0448286475338327
41,96,-0.436744866656212
41,97,0.415522773320609
41,111,0.207531916509806
41,112,0.746064869491042
41,124,0.283438125357974
42,43,0.324738562882268
42,45,0.255274793398299
42,47,0.0959121494456806
42,50,-0.0646285069471421
42,51,0.31834580136963
42,55,0.739659305646663
42,69,0.357019584661376
42,73,0.168325223809432
42,76,-0.41929924099244
42,81,1.01627252347318
42,89,-0.16922369061262
42,93,0.25802471168587
42,99,0.631402053849432
42,111,0.156303862851319
43,45,-0.0694637694839688
43,47,-0.21666898570182
43,51,0.0057646662221299
43,54,-0.14426184793588
43,55,0.444426212716498
43,58,-0.0140315690244991
43,90,-0.559581094734287
43,93,-0.0404238831916846
43,97,0.057159260060113
43,102,0.0912718441005768
43,110,-0.0350881089261111
43,114,-0.20762251017654
43,119,-0.0904482201502273
44,46,-0.0494274374676277
44,50,-0.505552932887235
44,52,0.127043441031579
44,66,-0.29443426982777
44,67,-0.436575243402477
44,71,-0.838264392933947
44,74,-0.209673115097652
44,75,0.354504663019615
44,76,-0.837781681641002
44,86,-0.309339180357622
44,88,0.0231517973021855
44,105,-0.302131730165388
44,108,-0.759718883301207
44,109,0.122908371368751
44,122,0.193598894989528
44,124,-0.250242936197636
45,46,0.158970486181679
45,47,-0.149544191658534
45,48,0.183303179021375
45,49,0.500804604743527
45,51,0.0728894602654158
45,52,0.314084717409804
45,55,0.508212200622523
45,57,-0.471615808767419
45,74,-0.0301625160357861
45,80,0.555494219214448
45,89,-0.414680031716835
45,93,0.0239810668679978
45,99,0.372573505705595
45,113,0.213841377165635
45,123,0.0160072611659378
46,47,-0.304486403558986
46,49,0.345488477896736
46,50,-0.467159157812541
46,51,-0.0790930088489577
46,54,-0.230111290830629
46,55,0.371097609029945
46,56,-0.259034615286487
46,57,-0.63494652138302
46,68,-0.507554780267849
46,88,0.0719471246912574
46,91,-0.482057580892739
46,92,0.0113245249423513
46,97,-0.026763283610013
46,102,-0.0050685577795834
46,104,-0.555382144954067
47,56,0.0598864624301549
47,57,-0.306132737573252
47,64,0.381421941703608
47,79,-0.24821459099001
47,86,0.0092047071467003
47,89,-0.255281947734938
47,97,0.263016928448157
47,98,0.631542181652931
47,104,-0.249025168909664
47,117,0.191219929135331
47,118,0.0641924274736895
47,121,0.343093217385497
48,51,-0.103308899210556
48,54,-0.254290940788601
48,60,-0.590229896723604
48,67,-0.41574373857593
48,72,-0.425998770935131
48,75,0.382886366757119
48,78,0.477869550717415
48,91,-0.506237230850712
48,92,-0.0130081678973452
48,113,0.0468462247339883
48,119,-0.200862635164943
48,120,0.161724553441284
49,50,-0.796965305600747
49,51,-0.403597756854831
49,58,-0.467462757951598
49,59,-0.622759351334305
49,60,-0.914354245505542
49,62,-0.57999417876463
49,63,-0.407037582221495
49,71,-1.14449055918178
49,74,-0.471755397637758
49,100,-0.36199915200461
49,107,-0.41026218099142
49,109,-0.15139884853427
49,114,-0.610608785079797
50,53,0.139772850027702
50,54,0.220447605801343
50,55,0.770055231351972
50,61,0.454414324153091
50,62,0.222908963397067
50,63,0.373306618576933
50,65,0.555577846372236
50,69,0.403446918420671
50,76,-0.344146837914049
50,86,0.153778557112812
50,88,0.519847864304495
50,93,0.306369457524189
50,94,-0.0629807662354323
50,105,0.195648443050807
50,111,0.208710585012543
50,113,0.490546414853207
50,121,0.501584481890314
51,53,-0.233598671070786
51,54,-0.144024756688708
51,58,-0.0188456090856131
51,62,-0.155170886340774
51,64,0.158988289779658
51,80,0.458353842596846
51,91,-0.384059735170577
51,92,0.0893078232909046
51,96,-0.829773067019534
51,107,0.0209865496196796
51,111,-0.13978625953997
52,54,-0.367967051215823
52,57,-0.747232926214633
52,59,-0.430798363966753
52,64,-0.0913926459246391
52,65,-0.0965439062369992
52,68,-0.639376986865239
52,69,-0.193418979583571
52,72,-0.522291489311392
52,73,-0.370128430148969
52,75,0.205551344164088
52,76,-0.892096424299209
52,81,0.408520890646463
52,84,-0.284772798625838
52,86,-0.398468522587347
52,104,-0.663214434586421
52,119,-0.32178479822042
53,62,0.0813039263806373
53,63,0.236237903114119
53,64,0.401808961587593
53,68,-0.161103190522497
53,72,-0.0821997013970862
53,76,-0.479329071351786
53,77,-0.0687293885863532
53,83,0.793174217136666
53,99,0.529223847990356
53,104,-0.233863971977455
53,108,-0.372382759969485
53,118,0.0834088465046291
53,119,0.139914330697174
53,123,0.182071243132157
54,55,0.551608388539638
54,60,-0.299814023456397
54,61,0.222707720553289
54,62,-0.0057996054032643
54,65,0.313975785359227
54,67,-0.132497236865654
54,68,-0.242495804973966
54,75,0.604367758018041
54,78,0.678607831400111
54,80,0.601644030500254
54,91,-0.237324807124978
54,95,0.299308353070485
54,103,-0.134809243454505
54,114,-0.0626669121534594
54,118,-0.002518708041356
54,123,0.0927912166508476
55,56,-0.600629003095291
55,59,-0.610210987496762
55,60,-0.866273773835045
55,62,-0.58132099335222
55,68,-0.831466809810484
55,69,-0.38221949590968
55,76,-1.05837953116145
55,78,0.108057711595332
55,82,-0.677956663945008
55,85,-0.412758577873633
55,99,-0.183645626896243
55,100,-0.381947375943141
55,108,-1.00676573950476
55,113,-0.270905993194662
55,115,-0.458895714749476
55,118,-0.541743206406736
55,121,-0.31633076989927
55,125,-0.452594920164059
56,61,0.253247524171165
56,62,0.0084884130352724
56,74,0.0536118988377206
56,77,-0.147523187214266
56,78,0.737195304055975
56,100,0.206871914230225
56,112,0.560533292617001
56,117,0.139343187827985
56,118,0.010198179703962
56,119,0.0679531963254859
56,123,0.112527418635878
57,60,0.0771155567310464
57,61,0.618668959014817
57,68,0.149790074595719
57,69,0.560687851052512
57,70,0.767806165655309
57,71,-0.171282798059206
57,78,1.06941549837914
57,85,0.561772744243983
57,88,0.686395945257464
57,96,-0.305910637073699
57,106,1.12956414552786
57,111,0.353651988005096
57,118,0.361776681681985
57,119,0.430797244811221
58,59,-0.216984585351831
58,61,0.106723663933695
58,62,-0.145535591745812
58,63,0.0228731451421542
58,65,0.201354031352492
58,66,-0.143282068122099
58,68,-0.412931155067473
58,69,0.0648344768126213
58,77,-0.298480108155694
58,79,-0.491118581624601
58,83,0.618985258128191
58,87,-0.361193887806353
58,112,0.418785179950872
58,113,0.167462171946747
58,114,-0.203963043573346
59,60,-0.220069343270548
59,61,0.293633202221281
59,70,0.433366019535149
59,74,0.103650982989217
59,75,0.671067646406781
59,82,-0.0331220365668245
59,83,0.753278523973605
59,88,0.356944796090433
59,92,0.31102833609082
