node1,node2,flow
14,54,0.0014872055037163
14,55,-0.0113710229384775
14,56,-0.0008450047110715
14,58,-0.024455027216847
14,61,-0.0106433677532896
15,17,0.008832033422367
15,18,0.0165239513240844
15,21,0.0100602243951384
15,25,0.0085605924096006
15,26,-0.0021196627250984
15,28,-0.0002420183657164
15,30,0.0303782527523145
15,31,0.0047722206299803
15,32,0.019173209696912
15,41,0.0034359842703794
15,43,-0.0028484828000054
15,45,0.0302032291625053
15,49,0.0003009949491952
15,50,0.0095598678178826
15,51,0.0303655372104469
15,54,0.0153989919412021
15,55,-0.0086082677558174
15,58,-0.0029828644404734
15,59,0.0151321726190766
15,62,0.0193880458222667
16,17,0.0126693860640257
16,18,0.0227170141434583
16,21,0.0102435934269437
16,23,0.0199271870228458
16,25,0.0010728549770383
16,26,-0.0099016116245427
16,28,-0.0114785644811891
16,30,0.0412860926495251
16,31,0.0036646687181358
16,34,0.0280347561597999
16,36,-0.0055355857338204
16,38,-0.049501190646223
16,39,0.0125908436715215
16,40,0.0152306293079029
16,44,0.0452406398238675
16,47,0.0086404237111959
16,51,0.0540347778607585
16,52,0.0560641826035656
16,55,-0.0255542015600709
16,62,0.021078618482806
16,63,-0.0112439594352944
17,23,0.0017368146446149
17,24,8.57554842778277e-05
17,25,-0.0262299466984291
17,26,-0.0221913764373814
17,28,-0.0076835769328842
17,35,-0.0114797714076573
17,51,-0.0087718449425378
17,53,-0.007434824107957
17,55,-0.012543119912892
17,56,-0.0088575034584935
17,57,0.0006947487542352
17,58,-0.0291029697499487
17,64,-0.0007904930577831
17,65,-0.0106391004060552
18,19,0.0008527427358376
18,22,0.0056241992953505
18,26,-0.0224616899715875
18,27,0.0118566549594606
18,28,-0.0106925027330128
18,29,-0.0213169494910387
18,30,0.027637165503905
18,31,-0.0223973369585105
18,35,-0.0048354026551199
18,41,-0.021751444588532
18,45,0.0062991368657509
18,46,-0.0430136562874125
18,48,0.0049874510656854
18,50,-0.0258138102294249
18,52,0.0301849971804792
18,55,-0.0221021236613714
18,58,-0.0420433200534037
18,59,0.0025302409769959
19,20,-0.0079296238865331
19,23,0.0070219613683639
19,24,0.0063491872539434
19,25,-0.0285097610332565
19,26,-0.0263713309782098
19,27,0.007128763340759
19,29,-0.0226719255217366
19,30,0.025089843748669
19,31,-0.0229709988908557
19,32,0.0038174035504898
19,40,-0.009825514059747
19,45,0.0067319086048589
19,47,-0.0174413223451782
19,48,-0.0012556568499177
19,56,-0.0173748095111032
19,58,-0.0446099610154729
19,60,-0.0003496169174187
19,61,-0.0232766348124319
19,62,-0.0038166490861138
20,21,0.0011995820500582
20,23,0.0134565096888142
20,24,0.0118821047538859
20,25,-0.0162332190909329
20,26,-0.0162883436146435
20,29,-0.0081729043886803
20,31,-0.0136888464228436
20,37,0.005763849286562
20,38,-0.0468948906523238
20,42,0.0194966310736345
20,44,0.0292960093297812
20,45,0.0139617718221659
20,58,-0.0294166336700977
20,59,0.0061079217911892
20,62,0.0040782342767251
20,63,-0.0161401186485034
21,26,-0.0163418788351716
21,29,-0.0082398868250013
21,30,0.0251193005490153
21,34,0.0133885177305378
21,35,6.47870541736765e-05
21,37,0.0044463512142352
21,40,-0.0044121003216114
21,43,-0.0166454789202284
21,46,-0.0297301199652721
21,48,0.0041007692352067
21,50,-0.0148603833229389
21,52,0.026469366493896
21,54,-0.0028658495603946
21,56,-0.0052659014838419
22,23,0.0037764668890738
22,25,-0.0316483806648082
22,28,-0.0189348553312972
22,29,-0.0247203132556154
22,31,-0.0268673129977449
22,32,0.001173580886504
22,33,-0.0455454765911586
22,35,-0.0104596019504705
22,40,-0.0141106969452946
22,41,-0.0279890427426928
22,42,0.010211995537027
22,44,0.0207513085609534
22,49,-0.0248820221013516
22,50,-0.0297401625395386
22,51,0.0204870328112216
22,53,-0.0206115770629241
22,57,-0.0047224082213228
22,62,-0.008016338142744
23,26,-0.0274024641916679
23,27,-0.0021609080417725
23,30,0.010574529596723
23,33,-0.0373128013635129
23,43,-0.028131284266575
23,45,-0.0024494807776751
23,47,-0.0211028305263529
23,49,-0.0223039321543943
23,51,0.0050827357438774
23,52,0.0101664542013761
23,56,-0.0156460127179224
24,25,-0.0265691257906925
24,27,-0.000818085312637
24,28,-0.0129926422634443
24,29,-0.0148342672036554
24,33,-0.0316128361702999
24,44,0.0110230107040646
24,48,-0.0060836079778212
24,49,-0.0186622217318511
24,50,-0.0226644707081684
24,52,0.0075127116847066
24,54,-0.0134753738759983
24,57,-0.0024827344979304
24,58,-0.0338767873606466
24,59,-0.0059071864976013
24,63,-0.0185728472509097
24,64,-0.0040207162655698
25,26,-0.0051312403447716
25,28,-0.0030928238298926
25,31,0.0057458472036126
25,33,-0.0322484339136599
25,37,0.0225636907590083
25,38,-0.050291706886873
25,41,-0.0100133918676613
25,43,-0.0032283503159469
25,51,0.0633461384878594
25,52,0.064935529153777
25,55,-0.0179851396419457
25,56,0.0037780116484328
25,57,0.0142250684696797
25,60,0.0269935307150765
25,62,0.0247395136849605
25,65,0.0191875526890585
26,29,0.0131915550470242
26,30,0.0418889255190788
26,31,0.0057656562169435
26,33,-0.0163250193742502
26,36,0.00631785603174
26,38,-0.0284531835606471
26,48,0.0156875734631098
26,49,0.002534684916497
26,50,0.0060597470557554
26,58,-0.0089886268499572
26,61,0.0061194391719381
26,62,0.0225199413684018
26,64,0.0163725636521346
27,28,-0.0121745569508073
27,29,-0.0164164388644577
27,32,0.002250237044066
27,33,-0.031478222483656
27,34,0.000412407290198
27,36,-0.0159429359488653
27,37,-0.0067376343318386
27,38,-0.0450909629624676
27,39,0.001743106306919
27,40,-0.0175145100871391
27,41,-0.0174447198872364
27,42,0.0008015028263923
27,49,-0.0185276080452072
27,50,-0.0239902252979097
27,54,-0.0142549499628139
27,62,-0.0110391259853713
27,63,-0.0196313052001991
28,29,0.0148276824169298
28,30,0.0255925318349875
28,31,-0.0008311719796222
28,33,-0.0138774596268385
28,34,0.0180131701470156
28,38,-0.020227527778754
28,39,0.0110032767428095
28,40,0.0073489250965745
28,47,0.0062920623158132
28,56,0.0097541927860596
28,59,0.0118281900458601
28,60,0.0093856080127462
28,63,0.0074487710715252
29,30,0.040963388041638
29,31,0.0009585193675902
29,34,0.0268091723000019
29,35,0.0118712070768681
29,36,-0.0088379290478736
29,38,-0.0561295423983929
29,40,0.0131294591598226
29,43,-0.0112886650181995
29,44,0.0447948654460301
29,48,0.0032768335751559
29,51,0.0552858237856069
29,54,0.0102967768514913
29,56,-0.0031500557607598
29,59,0.0127979338823182
29,61,-0.0002463585980258
29,64,0.0007857067719395
29,65,0.0087266184512492
30,31,-0.0476279343125342
30,32,-0.0112050430554025
30,34,-0.0127297642713774
30,37,-0.0207960224151936
30,39,-0.007821983188815
30,41,-0.036333278523601
30,44,-0.0009374127861097
30,47,-0.0408502755286871
30,52,-0.0043200071260347
30,55,-0.0339587812250884
30,57,-0.0140918335019893
30,63,-0.0430737212107682
31,32,0.0240992622248935
31,33,-0.0276812215517556
31,34,0.0326167507489637
31,35,0.0151666423018013
31,36,0.0012072125979223
31,38,-0.0467880548130274
31,39,0.02595326981779
31,46,-0.0351678858594765
31,47,0.005247431739398
31,50,-0.0053542668626858
31,54,0.0117584421857031
31,60,0.022371168979483
31,63,-0.0119702436478915
31,64,0.0149932137767133
32,34,0.001162587937925
32,35,-0.0095718416044055
32,36,-0.0179840364527689
32,37,-0.006903670205891
32,38,-0.0476370867091803
32,44,0.0129549394231928
32,49,-0.0209861777856559
32,50,-0.0210161684851318
32,51,0.0070572896647746
32,53,-0.0166742157764197
32,57,-0.0057011384328039
32,60,-0.0087985316932478
32,61,-0.023031150585545
32,65,-0.0106779601704613
33,36,0.0203778691712601
33,40,0.0355010681082008
33,41,0.0201954715518664
33,42,0.048849279926334
33,43,0.0160214192891933
33,45,0.0542442021168143
33,46,-0.0009256790484957
33,47,0.0341275654530782
33,49,0.0169766226215805
33,50,0.0317240458358897
33,51,0.0546173745753738
33,53,0.0175407922170119
33,58,0.017903651739806
33,62,0.0417776222686633
33,63,0.0286613822490429
34,36,-0.0218150894760541
34,37,-0.0089421665163025
34,38,-0.0598398847981737
34,39,0.0008131923062035
34,40,-0.0205509239329755
34,44,0.0127935604890953
34,45,-0.0060537701839048
34,52,0.0121247347836958
34,53,-0.0196168427156877
34,54,-0.0190046731717587
34,60,-0.0115572371065323
34,63,-0.0316365900516763
34,65,-0.0108308877569375
35,36,-0.0116187826078905
35,37,0.0046125564724926
35,38,-0.0530902801483476
35,40,-0.0030182958334899
35,41,-0.0181882814719391
35,42,0.0200127568077806
35,43,-0.0184050591964161
35,46,-0.040776669121631
35,47,-0.0093435261472858
35,48,0.0028857599516658
35,50,-0.0174543545707235
35,52,0.0337481602970721
35,59,0.0047672281427773
35,61,-0.0151490299470789
35,62,0.0030760629690606
36,41,-0.0024474038541237
36,45,0.0253557679671364
36,47,0.0052391313034002
36,49,-0.0034012465496795
36,51,0.0319744991693837
36,52,0.0364933892973276
36,53,-0.0004702183249936
36,54,0.0101548193739639
36,58,-0.0129015982582585
36,60,0.0128114174070994
36,61,-0.0005035479357634
36,64,0.0092025971043954
37,38,-0.048486933098364
37,39,0.0070038678312026
37,41,-0.0170356938940591
37,43,-0.0212097461567322
37,45,0.0060377623601584
37,48,4.05227006449669e-05
37,49,-0.016274169509431
37,50,-0.0198507228676832
37,60,-0.0017768726328359
37,63,-0.019545057507613
37,65,-0.0027646296131213
38,39,0.0379859203816891
38,40,0.055148786508694
38,41,0.027679876152088
38,42,0.070364500210206
38,43,0.0293206800787465
38,45,0.0764909623087419
38,46,-0.0021608054693988
38,47,0.0523177313587049
38,53,0.0242914517163271
38,55,0.0078909143413835
38,58,0.0297548671273655
38,63,0.0378690047693474
39,43,-0.0244398889395842
39,47,-0.0184692621597639
39,48,-0.0064684773776594
39,52,0.0035594640509063
39,53,-0.0104756017627176
39,54,-0.0124793255410047
39,59,-0.0058121292039818
39,60,-0.0115169551197645
39,62,-0.0100708224846052
39,64,-0.0030452279983619
40,44,0.0361008629038862
40,45,0.0164591885415881
40,46,-0.0414497663345972
40,48,0.0092582344881633
40,52,0.0409295823497329
40,53,-0.0092647793106147
40,56,-0.0074468469776699
40,58,-0.0349769528267604
40,61,-0.0135493548757027
41,43,-0.0021533517367931
41,44,0.0405678539372782
41,45,0.035613895692744
41,47,0.0140917051555111
41,51,0.0415975347637719
41,54,0.0178517360285383
41,55,-0.0131268041428863
41,59,0.0173797663986863
41,60,0.0192668971108593
41,63,0.0055120052220747
42,44,0.0119140455628107
42,45,-0.0113762866817217
42,46,-0.0515219105125706
42,47,-0.0328984772189546
42,50,-0.041502177913436
42,51,0.0080693620085433
42,52,0.012047641339901
42,53,-0.0238486199948711
42,54,-0.0248328880295796
42,56,-0.0271258320995683
42,57,-0.0075831121359395
42,60,-0.0142612756443693
42,61,-0.0386731219717366
42,62,-0.0193913752811571
42,63,-0.0414781771523909
43,44,0.0447419061999513
43,48,0.0173264179259618
43,54,0.0162109321018799
43,56,0.0112919839046284
43,57,0.019153799226174
43,58,-0.0105599830978307
43,59,0.0215538186613594
43,62,0.0216524448503024
43,63,0.0020878864400564
44,45,-0.0224483824886778
44,47,-0.042565019152414
44,50,-0.0498574297198628
44,54,-0.0345546121426694
44,56,-0.035196237561521
44,57,-0.0163123233657976
44,62,-0.0298243087434236
44,64,-0.0178979632351783
45,47,-0.0254246733727466
45,49,-0.0301920320190199
45,51,0.0257987243277473
45,54,-0.0179444653100115
45,55,-0.0366452442466791
45,59,-0.0062387195743364
45,60,-0.0052794492655264
45,61,-0.0312887965161564
45,64,-0.0092587241371006
45,65,-0.007385384002048
46,49,0.0179023016700762
46,51,0.0572900051616106
46,52,0.0618088952895543
46,54,0.042996017095814
46,56,0.0354459805836153
46,58,0.0268668841397994
46,60,0.0381269233993264
46,61,0.0358715505216354
46,65,0.0254262975871974
47,48,0.0109433504822181
47,50,-0.0103300218557458
47,53,-0.0075202768826976
47,54,0.0062287656400256
47,57,0.0095383528687984
47,58,-0.0287915845712376
47,60,0.0162427412717065
47,64,0.0078699794812777
47,65,0.0112679657466298
48,53,-0.0036694488168089
48,54,-0.0050849790075576
48,55,-0.0104481727553028
48,56,-0.0023863697453565
48,58,-0.0219043587178278
48,61,-0.0165828708777896
49,51,0.0357576702846266
49,55,-0.0085006101265751
49,57,0.0133729090701181
49,58,-0.0077421401132615
49,60,0.0165945885223424
49,61,0.0043327161161199
49,62,0.0193848479039331
49,63,0.0046092121512484
50,51,0.0578766424295457
50,53,-0.0052616053655246
50,55,-0.0192905325730087
50,56,0.0038936751449475
50,57,0.0113745642505692
50,58,-0.0195171721923025
50,61,0.0044380370407757
50,63,-0.0095543612907443
50,65,0.0157732381669794
51,52,0.0039782793313576
51,53,-0.0272135196582271
51,56,-0.0374008693737629
51,63,-0.0559006147984165
51,64,-0.0100437683026921
52,53,-0.0322972381157259
52,54,-0.0401875857778879
52,55,-0.0379003197532202
52,58,-0.0749544210780656
52,59,-0.0215610267527651
52,63,-0.0583877771063906
52,65,-0.0208448849520282
53,54,0.0116494772720634
53,55,-0.0107574589223686
53,58,-0.0072811268928313
53,59,0.012299254661988
53,62,0.015638531153128
53,63,0.0052968312006164
53,64,0.0075470894222531
54,55,-0.0229450986582702
54,56,-0.0074167372172401
54,58,-0.0328052637633041
54,59,0.0076248769559506
54,61,-0.0120640781072793
54,62,0.0067808187747198
55,60,0.0198264699332258
55,61,0.0138413566650477
55,65,0.0138319827705796
56,57,0.0044582543239146
56,59,0.0100979166807931
56,61,-0.0031059253878081
56,62,0.0135412057802205
56,65,0.0052613985545563
57,58,-0.0225868809030473
57,59,-0.0006178738358683
57,61,-0.0152135368320514
57,62,-0.0012144816994312
57,63,-0.0083816441130864
58,61,0.0228995997562676
58,64,0.0209000529664447
59,60,-0.0021209451374631
59,61,-0.0196205963285635
59,65,-0.0035132997032378
60,61,-0.0220173860244884
60,63,-0.0248224412051428
60,64,0.0023556590337293
61,62,0.0194761639048593
61,64,0.0135451634445307
61,65,0.0169775128911284
62,63,-0.028089578026963
62,65,0.0008079606020782
63,64,0.0067132707255658
63,65,0.013491411428711
