Dataset ID,Test Name,Parameters,P-Value,Alpha,Conclusion
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample3,KS Test,,2.1180345396781496e-11,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample3,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.6363636363636364,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample3,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.2827172827172827,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample3,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.9790209790209792,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample3,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample4,KS Test,,2.4399171922171647e-06,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample4,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.975024975024975,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample4,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.957042957042957,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample4,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.6143856143856143,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample4,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample5,KS Test,,2.097826860370632e-06,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample5,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.99000999000999,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample5,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.3676323676323676,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample5,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.5594405594405595,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample5,Bivariate Equivalence Test,"K=9, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample6,KS Test,,2.626272275444456e-10,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample6,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.6953046953046953,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample6,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.7952047952047953,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample6,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.7052947052947053,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample6,Bivariate Equivalence Test,"K=18, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample7,KS Test,,3.016841497130382e-09,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample7,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.999000999000999,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample7,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.995004995004995,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample7,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.99000999000999,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample7,Bivariate Equivalence Test,"K=23, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample8,KS Test,,3.821538379197795e-09,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample8,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.4805194805194805,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample8,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",1.0,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample8,Independence Test (Color: 2),"K_marg=8, K_joint=9, n_samples=896",0.0009990009990009,0.0055555555555555,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample8,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample9,KS Test,,1.998973617793096e-08,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample9,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.3966033966033966,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample9,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.8821178821178821,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample9,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.3716283716283716,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample9,Bivariate Equivalence Test,"K=8, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample10,KS Test,,8.82648273039263e-08,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample10,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.3136863136863136,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample10,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.6183816183816184,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample10,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.936063936063936,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample10,Bivariate Equivalence Test,"K=8, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample11,KS Test,,3.906697753880935e-09,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample11,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",1.0,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample11,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.4355644355644356,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample11,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.6313686313686314,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample11,Bivariate Equivalence Test,"K=15, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample12,KS Test,,2.455757649133093e-10,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample12,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.939060939060939,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample12,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.7012987012987013,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample12,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.986013986013986,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample12,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample13,KS Test,,1.4743950681644003e-06,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample13,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.4995004995004995,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample13,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.7762237762237763,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample13,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.929070929070929,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample13,Bivariate Equivalence Test,"K=8, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample14,KS Test,,0.0004075140431334,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample14,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.962037962037962,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample14,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.2207792207792207,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample14,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.7792207792207793,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample14,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample15,KS Test,,2.0410316464231508e-08,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample15,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.5194805194805194,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample15,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.995004995004995,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample15,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.8351648351648352,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample15,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample16,KS Test,,3.3273675692931946e-11,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample16,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.954045954045954,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample16,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.955044955044955,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample16,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.991008991008991,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample16,Bivariate Equivalence Test,"K=20, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample17,KS Test,,3.631306239057777e-10,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample17,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.5784215784215784,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample17,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.4265734265734265,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample17,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.5054945054945055,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample17,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample18,KS Test,,5.333386007714042e-11,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample18,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.948051948051948,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample18,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.8491508491508492,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample18,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.9530469530469532,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample18,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample19,KS Test,,2.6481023488154084e-11,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample19,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.4805194805194805,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample19,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.2947052947052947,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample19,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.92007992007992,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample19,Bivariate Equivalence Test,"K=10, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample20,KS Test,,4.583010314057139e-13,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample20,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.3806193806193806,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample20,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.7602397602397603,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample20,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.8381618381618382,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample20,Bivariate Equivalence Test,"K=8, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample21,KS Test,,1.0466994629859048e-08,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample21,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.993006993006993,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample21,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.8581418581418582,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample21,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.9050949050949052,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample21,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample22,KS Test,,8.226607563352147e-10,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample22,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.7142857142857143,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample22,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.8811188811188811,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample22,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",1.0,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample22,Bivariate Equivalence Test,"K=23, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample23,KS Test,,5.518414262763164e-07,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample23,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.935064935064935,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample23,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.7032967032967034,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample23,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.8591408591408591,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample23,Bivariate Equivalence Test,"K=24, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample24,KS Test,,6.93201910597475e-12,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample24,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.6603396603396603,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample24,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.978021978021978,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample24,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.5984015984015985,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample24,Bivariate Equivalence Test,"K=8, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample25,KS Test,,1.3085040835983232e-13,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample25,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.6973026973026973,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample25,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.7572427572427572,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample25,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.8341658341658341,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample25,Bivariate Equivalence Test,"K=8, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample26,KS Test,,1.7759439320810582e-10,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample26,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.996003996003996,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample26,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.4055944055944055,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample26,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.7162837162837162,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample26,Bivariate Equivalence Test,"K=9, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample27,KS Test,,2.5441855140085504e-14,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample27,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",1.0,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample27,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=898",0.5184815184815185,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample27,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=896",0.7092907092907093,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample27,Bivariate Equivalence Test,"K=8, #class1=251, #class2=335",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample28,KS Test,,6.519487521113534e-08,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-2kNodes_Sample28,Independence Test (Color: 0),"K_marg=8, K_joint=9, n_samples=898",0.0009990009990009,0.0055555555555555,Reject H0
