node1,node2,flow,degree,class
18014,35722,1.0,3,1
18101,35803,1.0,4,1
18111,35813,1.0,5,1
18108,35809,1.0,2,1
18106,35808,1.0,7,1
11214,28514,1.0,2,1
18102,35805,1.0,2,1
18100,35802,1.0,4,1
18091,31249,1.0,5,1
12035,18099,-1.0,5,1
18098,35800,1.0,4,1
18097,35799,1.0,4,1
11219,28520,1.0,2,1
18092,35797,1.0,3,1
18071,21123,1.0,3,1
18065,35765,1.0,3,1
18064,35763,1.0,2,1
18028,23150,1.0,7,1
18040,35740,1.0,3,1
12305,18035,-1.0,7,1
18034,18037,1.0,6,1
4063,23388,1.0,2,1
18032,35736,1.0,2,1
18030,35735,1.0,4,1
18027,35733,1.0,4,1
8028,18063,-1.0,5,1
13513,18026,-1.0,7,1
11246,28541,1.0,2,1
18024,29641,1.0,3,1
18022,35728,1.0,5,1
18020,18780,1.0,6,1
18017,35723,1.0,2,1
14525,18015,-1.0,3,1
18041,28036,1.0,4,1
18043,35741,1.0,3,1
18046,35745,1.0,3,1
18062,35762,1.0,2,1
18060,35760,1.0,2,1
18059,21109,1.0,3,1
18056,30311,1.0,5,1
18052,35755,1.0,2,1
11237,28533,1.0,4,1
841,11238,-1.0,67,0
18051,35751,1.0,4,1
11240,28535,1.0,3,1
18050,20586,1.0,4,1
17601,18048,-1.0,6,1
11240,11241,-1.0,3,1
17913,35602,1.0,2,1
13612,17910,-1.0,3,1
11213,28512,1.0,2,1
10932,17782,-1.0,5,1
7876,17788,-1.0,3,1
7948,11338,-1.0,6,1
17786,35459,1.0,6,1
17785,35458,1.0,6,1
14360,17784,-1.0,4,1
17759,17783,-1.0,4,1
4234,23472,1.0,2,1
16521,17790,-1.0,4,1
17780,19762,1.0,7,1
17352,17778,-1.0,4,1
336,17777,-1.0,7,1
17776,22232,1.0,5,1
17775,35451,1.0,5,1
17789,19184,1.0,3,1
17791,35463,1.0,3,1
17812,20823,1.0,5,1
17800,35468,1.0,2,1
11331,21245,1.0,6,1
17808,35478,1.0,3,1
17806,29669,1.0,6,1
17805,35470,1.0,3,1
17802,35469,1.0,5,1
2899,17799,-1.0,8,1
17792,35464,1.0,3,1
15411,17798,-1.0,6,1
13539,17797,-1.0,4,1
15409,17796,-1.0,4,1
17795,17796,1.0,4,1
17794,17795,1.0,3,1
4227,23466,1.0,6,1
17793,19185,1.0,4,1
17774,34920,1.0,6,1
11350,28626,1.0,2,1
17773,25400,1.0,6,1
7943,11370,-1.0,6,1
249,4262,-1.0,48,0
17751,35424,1.0,6,1
17750,35422,1.0,3,1
14312,17749,-1.0,6,1
11366,17603,1.0,4,1
17746,35419,1.0,3,1
11372,13852,1.0,3,1
12038,17772,-1.0,7,1
17744,29982,1.0,3,1
17743,35416,1.0,3,1
17741,35412,1.0,2,1
17740,35411,1.0,5,1
17737,35410,1.0,2,1
9034,17734,-1.0,5,1
17755,35428,1.0,2,1
11363,28639,1.0,3,1
17756,19811,1.0,5,1
17771,35448,1.0,6,1
17770,35446,1.0,3,1
11357,28629,1.0,5,1
17766,35439,1.0,3,1
1744,17765,-1.0,45,0
10524,17764,-1.0,5,1
17763,35436,1.0,3,1
17761,35435,1.0,2,1
17760,35432,1.0,4,1
17759,35431,1.0,3,1
8004,25820,1.0,4,1
17757,35429,1.0,4,1
11329,28612,1.0,2,1
11299,11868,1.0,6,1
17871,34876,1.0,4,1
8028,25838,1.0,5,1
12979,17882,-1.0,5,1
17881,35563,1.0,3,1
17875,31270,1.0,5,1
17873,35555,1.0,4,1
17883,35566,1.0,5,1
17869,21418,1.0,5,1
17867,35550,1.0,3,1
17866,19650,1.0,3,1
15239,17865,-1.0,4,1
13727,17864,-1.0,4,1
17863,35542,1.0,2,1
11312,28595,1.0,4,1
12094,17884,-1.0,6,1
17813,35489,1.0,2,1
17899,35584,1.0,2,1
17906,35596,1.0,3,1
7019,11301,-1.0,7,1
11302,12553,1.0,6,1
3393,4155,-1.0,4,1
17901,35586,1.0,3,1
16743,17885,-1.0,5,1
17896,35577,1.0,2,1
17893,35570,1.0,3,1
9543,17892,-1.0,7,1
13503,17890,-1.0,8,1
12635,17889,-1.0,3,1
4186,23361,1.0,3,1
17862,35541,1.0,2,1
17861,35540,1.0,3,1
17828,35506,1.0,2,1
17836,35515,1.0,5,1
17835,19463,1.0,8,1
12323,17832,-1.0,6,1
8024,13157,1.0,4,1
17860,32561,1.0,6,1
17822,35499,1.0,6,1
17821,35498,1.0,3,1
17818,29787,1.0,4,1
17816,35495,1.0,4,1
17814,35494,1.0,3,1
11280,17837,-1.0,6,1
17839,27573,1.0,6,1
12823,17842,-1.0,4,1
17856,35531,1.0,2,1
17855,35530,1.0,3,1
17854,18111,1.0,7,1
11318,28598,1.0,3,1
14553,17851,-1.0,7,1
17850,35526,1.0,5,1
11320,28599,1.0,4,1
4194,23447,1.0,5,1
11322,19127,1.0,7,1
11323,28603,1.0,4,1
17848,35525,1.0,4,1
17845,34729,1.0,4,1
17844,19636,1.0,4,1
18399,36170,1.0,3,1
18406,36179,1.0,2,1
18405,27717,1.0,3,1
11095,27396,1.0,5,1
8163,25941,1.0,4,1
17458,18400,-1.0,3,1
8225,11097,-1.0,8,1
18407,36183,1.0,2,1
18397,36167,1.0,2,1
18396,26436,1.0,4,1
18394,36161,1.0,5,1
18392,36160,1.0,3,1
11098,28427,1.0,3,1
11100,28429,1.0,3,1
11093,28423,1.0,3,1
11092,23315,1.0,5,1
18426,19117,1.0,5,1
18419,36196,1.0,4,1
11085,28413,1.0,3,1
3787,15066,1.0,6,1
14654,18424,-1.0,7,1
18423,36200,1.0,3,1
11086,12431,1.0,5,1
18422,19895,1.0,5,1
3789,23250,1.0,3,1
18418,18775,1.0,5,1
18410,19531,1.0,6,1
11088,28416,1.0,4,1
18416,36190,1.0,7,1
17584,18415,-1.0,5,1
15726,18414,-1.0,7,1
18413,30934,1.0,7,1
5802,18412,-1.0,5,1
3796,21091,1.0,3,1
18390,21530,1.0,6,1
18389,18390,1.0,4,1
17058,18388,-1.0,4,1
18357,36122,1.0,2,1
18365,36129,1.0,2,1
14233,18363,-1.0,8,1
18361,19816,1.0,4,1
8153,19100,1.0,4,1
11708,18359,-1.0,4,1
18358,36123,1.0,3,1
18356,19524,1.0,5,1
18387,18388,1.0,3,1
18241,18355,-1.0,4,1
18351,36119,1.0,2,1
8150,25927,1.0,3,1
10378,18348,-1.0,6,1
8147,25923,1.0,2,1
18345,36109,1.0,3,1
18366,36133,1.0,2,1
18367,36134,1.0,2,1
18369,36135,1.0,2,1
18371,36141,1.0,2,1
18386,36155,1.0,3,1
17057,18385,-1.0,4,1
11101,28431,1.0,2,1
8159,25935,1.0,2,1
18383,18384,1.0,6,1
18382,18383,1.0,6,1
18378,19837,1.0,6,1
18377,36147,1.0,2,1
18375,23431,1.0,5,1
5265,18374,-1.0,5,1
7668,18373,-1.0,5,1
18372,36142,1.0,2,1
3783,8834,1.0,3,1
18343,32752,1.0,3,1
18505,36293,1.0,2,1
18501,36290,1.0,2,1
18498,36289,1.0,4,1
10140,11054,-1.0,8,1
8450,11055,-1.0,4,1
15669,18496,-1.0,6,1
18488,36284,1.0,2,1
18508,36294,1.0,3,1
18487,36282,1.0,3,1
18486,36279,1.0,2,1
18484,36275,1.0,3,1
8183,25956,1.0,2,1
18481,36274,1.0,2,1
18506,21909,1.0,5,1
18428,36211,1.0,2,1
18541,36332,1.0,4,1
18540,36330,1.0,2,1
3704,3859,1.0,5,1
18534,36323,1.0,4,1
9560,18531,-1.0,8,1
18530,19247,1.0,6,1
8186,25960,1.0,3,1
18528,36317,1.0,3,1
18510,36296,1.0,4,1
18524,36314,1.0,3,1
18519,36310,1.0,2,1
11046,11599,1.0,4,1
18517,22998,1.0,4,1
18514,36309,1.0,3,1
16135,18512,-1.0,5,1
18475,36268,1.0,5,1
18473,34585,1.0,3,1
18444,36232,1.0,2,1
8174,25949,1.0,3,1
3768,5145,1.0,4,1
18446,36236,1.0,3,1
8172,10204,1.0,6,1
18445,36233,1.0,4,1
18442,36227,1.0,2,1
11064,28397,1.0,3,1
18440,19668,1.0,3,1
7671,18437,-1.0,3,1
11083,14693,1.0,8,1
14363,18432,-1.0,3,1
6314,18431,-1.0,7,1
18454,36242,1.0,3,1
12391,18455,-1.0,7,1
8176,25951,1.0,3,1
18458,28886,1.0,3,1
11065,28398,1.0,2,1
18470,30846,1.0,6,1
18469,36266,1.0,2,1
3756,23231,1.0,6,1
18468,36262,1.0,2,1
18465,25346,1.0,6,1
9497,18464,-1.0,5,1
3758,23235,1.0,2,1
18461,20773,1.0,5,1
18460,36251,1.0,3,1
8177,25953,1.0,2,1
18459,19447,1.0,6,1
18344,36108,1.0,2,1
7299,18342,-1.0,8,1
18115,35821,1.0,3,1
11918,18199,-1.0,4,1
18195,35915,1.0,3,1
18193,19627,1.0,3,1
18188,35908,1.0,2,1
18213,35934,1.0,2,1
18186,26958,1.0,3,1
18185,35904,1.0,2,1
18184,35902,1.0,3,1
16083,18180,-1.0,4,1
11184,28498,1.0,3,1
17254,18207,-1.0,6,1
18215,35937,1.0,2,1
18229,35953,1.0,2,1
18236,35957,1.0,3,1
13246,18235,-1.0,6,1
18233,35955,1.0,2,1
18230,35954,1.0,2,1
18228,18503,1.0,4,1
11164,22372,1.0,6,1
18227,35952,1.0,2,1
18226,35951,1.0,2,1
18224,35950,1.0,4,1
18219,35942,1.0,2,1
18218,35941,1.0,2,1
18177,35895,1.0,4,1
876,18176,-1.0,71,0
11468,18175,-1.0,4,1
18137,35846,1.0,4,1
17991,18136,-1.0,4,1
11206,28510,1.0,3,1
7147,18134,-1.0,8,1
18132,35841,1.0,2,1
18131,35840,1.0,4,1
8782,18129,-1.0,6,1
8086,25876,1.0,2,1
4007,23364,1.0,7,1
4009,6779,1.0,7,1
18120,35830,1.0,5,1
18119,19551,1.0,4,1
18118,19498,1.0,5,1
18117,35826,1.0,2,1
18139,35847,1.0,2,1
11324,18140,-1.0,8,1
18142,35849,1.0,3,1
18143,35850,1.0,2,1
18169,29806,1.0,7,1
3962,23350,1.0,4,1
15714,18167,-1.0,3,1
8097,25883,1.0,3,1
18163,35879,1.0,4,1
18161,35872,1.0,2,1
18158,35868,1.0,5,1
18085,18154,-1.0,5,1
18153,35861,1.0,3,1
18152,20575,1.0,4,1
18151,20570,1.0,4,1
18149,35856,1.0,2,1
12140,18148,-1.0,6,1
18146,35853,1.0,3,1
3784,18246,-1.0,7,1
12205,18341,-1.0,7,1
18318,36075,1.0,4,1
11085,18317,-1.0,5,1
10788,18315,-1.0,7,1
18313,21874,1.0,5,1
18309,27351,1.0,3,1
3873,23298,1.0,2,1
18321,33760,1.0,3,1
3874,23299,1.0,2,1
18307,36058,1.0,3,1
9964,18306,-1.0,6,1
18305,23651,1.0,4,1
15250,18304,-1.0,8,1
18303,36049,1.0,2,1
11122,28452,1.0,2,1
7043,8110,-1.0,6,1
8145,11414,1.0,4,1
18339,36097,1.0,6,1
18336,36095,1.0,2,1
18335,36093,1.0,3,1
15912,18334,-1.0,7,1
18332,36090,1.0,2,1
18331,36089,1.0,3,1
11121,28450,1.0,2,1
18329,36086,1.0,2,1
18328,36085,1.0,2,1
15975,18327,-1.0,4,1
17452,18324,-1.0,4,1
18323,36082,1.0,2,1
3182,18302,-1.0,79,0
16980,18299,-1.0,6,1
11144,28470,1.0,2,1
18269,35997,1.0,2,1
11146,11713,1.0,6,1
10191,11147,-1.0,6,1
18267,35995,1.0,2,1
14138,18265,-1.0,7,1
18261,19546,1.0,8,1
18259,21371,1.0,4,1
11134,11137,1.0,3,1
18258,35985,1.0,2,1
3908,23323,1.0,6,1
18257,35983,1.0,4,1
11153,28472,1.0,2,1
10032,11155,-1.0,4,1
18255,19710,1.0,4,1
18254,35975,1.0,4,1
18271,36000,1.0,3,1
18272,36001,1.0,3,1
18273,21929,1.0,6,1
18275,36006,1.0,3,1
18297,36041,1.0,2,1
248,18295,-1.0,57,0
11137,12358,1.0,6,1
18293,36038,1.0,2,1
3888,23307,1.0,2,1
8131,25909,1.0,5,1
18290,26523,1.0,4,1
8130,12052,1.0,7,1
18284,31943,1.0,5,1
18281,36011,1.0,2,1
8125,25905,1.0,3,1
2267,18279,-1.0,45,0
17731,21550,1.0,3,1
17726,35397,1.0,2,1
18543,33593,1.0,6,1
17173,34740,1.0,3,1
11617,28891,1.0,2,1
17179,34749,1.0,4,1
17178,34748,1.0,2,1
17177,24685,1.0,6,1
2230,4652,-1.0,7,1
17174,34742,1.0,2,1
4656,19301,1.0,4,1
17182,34755,1.0,2,1
17170,34737,1.0,3,1
17165,34445,1.0,6,1
17158,28741,1.0,4,1
11631,28896,1.0,4,1
17154,34722,1.0,5,1
17153,31404,1.0,4,1
11594,23863,1.0,4,1
13170,17207,-1.0,5,1
11598,28878,1.0,4,1
11602,28882,1.0,3,1
11603,28884,1.0,4,1
10670,11605,-1.0,7,1
17201,34774,1.0,2,1
11607,20160,1.0,5,1
17199,34772,1.0,2,1
4639,23671,1.0,2,1
17196,34766,1.0,3,1
17194,34763,1.0,2,1
17192,34762,1.0,2,1
13424,17191,-1.0,5,1
17190,34761,1.0,3,1
11613,28887,1.0,2,1
17147,18889,1.0,5,1
7878,25728,1.0,2,1
16571,17118,-1.0,5,1
17117,34699,1.0,2,1
17116,34698,1.0,2,1
11649,28908,1.0,2,1
705,17110,-1.0,177,0
4691,23696,1.0,4,1
17108,34688,1.0,2,1
7877,25727,1.0,2,1
10250,17145,-1.0,4,1
17106,34683,1.0,3,1
17105,18358,1.0,3,1
17103,34682,1.0,5,1
7876,25726,1.0,3,1
16933,17098,-1.0,5,1
4705,23700,1.0,3,1
2900,11647,-1.0,5,1
17119,29748,1.0,3,1
4684,15399,1.0,5,1
17123,30137,1.0,4,1
17141,34713,1.0,2,1
17140,34709,1.0,2,1
4670,5443,1.0,5,1
11639,21297,1.0,3,1
11643,13788,1.0,6,1
11645,11998,1.0,7,1
16343,17134,-1.0,4,1
2229,17133,-1.0,8,1
17130,34704,1.0,6,1
17126,20797,1.0,4,1
17211,34782,1.0,2,1
17270,34851,1.0,4,1
11547,28832,1.0,2,1
13572,17276,-1.0,5,1
17273,34854,1.0,3,1
17272,34853,1.0,3,1
11555,28839,1.0,3,1
11556,18789,1.0,4,1
17267,34849,1.0,2,1
17265,34848,1.0,4,1
17264,25420,1.0,3,1
17262,34843,1.0,2,1
11558,28841,1.0,5,1
4524,4571,-1.0,4,1
4574,7363,1.0,7,1
11546,28831,1.0,3,1
4558,23033,1.0,8,1
17213,34783,1.0,5,1
8838,17300,-1.0,6,1
17309,34902,1.0,3,1
14234,17307,-1.0,8,1
8258,17306,-1.0,5,1
17305,23938,1.0,5,1
17303,21879,1.0,4,1
17301,30718,1.0,5,1
17298,34891,1.0,3,1
17297,34889,1.0,3,1
17294,24785,1.0,5,1
17292,34880,1.0,4,1
17290,34879,1.0,2,1
7918,19129,1.0,4,1
17257,33512,1.0,5,1
17256,23795,1.0,4,1
11560,28847,1.0,3,1
17221,34794,1.0,2,1
17228,34801,1.0,5,1
17226,21383,1.0,6,1
11583,28863,1.0,2,1
11589,28870,1.0,2,1
17224,34799,1.0,3,1
17223,34798,1.0,4,1
7904,13903,1.0,5,1
6894,11561,-1.0,4,1
7903,25749,1.0,4,1
460,11590,-1.0,67,0
11591,28873,1.0,6,1
17217,32856,1.0,8,1
11593,16040,1.0,8,1
17214,20367,1.0,4,1
16930,17230,-1.0,7,1
11582,15240,1.0,3,1
17231,34805,1.0,2,1
11577,28857,1.0,3,1
4580,23651,1.0,4,1
4581,8420,1.0,8,1
17251,34834,1.0,3,1
11565,28849,1.0,2,1
17247,34828,1.0,7,1
4588,5815,1.0,4,1
17239,34819,1.0,3,1
17238,34818,1.0,4,1
17237,34816,1.0,6,1
17235,34813,1.0,3,1
17234,18543,1.0,5,1
11576,13711,1.0,6,1
17097,34669,1.0,4,1
17094,34666,1.0,3,1
17311,17312,1.0,4,1
16945,34479,1.0,3,1
2018,16958,-1.0,63,0
16956,34501,1.0,2,1
16950,34489,1.0,2,1
11723,15930,1.0,4,1
7846,25695,1.0,2,1
16948,19190,1.0,5,1
12080,16947,-1.0,4,1
16943,34475,1.0,2,1
4794,23753,1.0,5,1
7844,25694,1.0,2,1
7843,25692,1.0,2,1
5143,16940,-1.0,7,1
16928,34455,1.0,4,1
7847,25697,1.0,4,1
10611,11707,-1.0,5,1
16982,24311,1.0,4,1
16981,29783,1.0,3,1
11710,12661,1.0,3,1
4783,23748,1.0,2,1
7903,16979,-1.0,4,1
16977,34520,1.0,5,1
11147,11713,-1.0,6,1
14964,16964,-1.0,6,1
11714,24069,1.0,5,1
16971,29873,1.0,4,1
16969,18138,1.0,7,1
11718,27797,1.0,5,1
16967,34509,1.0,3,1
16966,34508,1.0,2,1
16965,34506,1.0,4,1
16927,34453,1.0,6,1
12989,16893,-1.0,4,1
16897,33093,1.0,3,1
11747,28997,1.0,4,1
7829,8831,1.0,4,1
4670,16896,-1.0,4,1
16895,34421,1.0,2,1
7774,11750,-1.0,7,1
16894,34417,1.0,3,1
11752,28094,1.0,4,1
4814,23761,1.0,6,1
16891,34414,1.0,4,1
11759,29011,1.0,2,1
4475,11760,-1.0,6,1
2825,16888,-1.0,8,1
16884,34408,1.0,3,1
5783,16881,-1.0,5,1
16904,34427,1.0,3,1
16907,34433,1.0,2,1
16923,34451,1.0,2,1
10742,11736,-1.0,6,1
8685,16922,-1.0,6,1
16920,34450,1.0,2,1
14894,16919,-1.0,4,1
16918,34449,1.0,4,1
16917,34448,1.0,2,1
16916,34446,1.0,4,1
16915,19520,1.0,4,1
11738,28991,1.0,3,1
4818,23763,1.0,2,1
16913,34437,1.0,3,1
16911,34435,1.0,3,1
16908,34434,1.0,2,1
9747,11708,-1.0,4,1
11706,28965,1.0,4,1
17053,28973,1.0,5,1
17063,34628,1.0,3,1
7862,15698,1.0,5,1
17060,29014,1.0,3,1
17059,34627,1.0,3,1
17058,18389,1.0,4,1
17057,34626,1.0,4,1
11687,28951,1.0,2,1
13091,17051,-1.0,6,1
17050,17051,1.0,6,1
17049,18378,1.0,5,1
17048,34623,1.0,3,1
17047,34622,1.0,2,1
5947,17046,-1.0,6,1
17045,29669,1.0,7,1
7863,25716,1.0,2,1
17066,23213,1.0,7,1
16986,34564,1.0,3,1
17088,34653,1.0,4,1
17087,34650,1.0,2,1
11658,16395,1.0,4,1
17081,34645,1.0,2,1
11661,11690,1.0,7,1
7869,25722,1.0,2,1
17080,34641,1.0,2,1
17075,29190,1.0,4,1
4730,5605,1.0,4,1
11662,28914,1.0,3,1
17071,34639,1.0,2,1
17070,34635,1.0,5,1
17067,34633,1.0,3,1
17044,32206,1.0,3,1
17040,17224,1.0,3,1
17004,20457,1.0,4,1
4764,23733,1.0,2,1
17012,34584,1.0,3,1
11698,28961,1.0,3,1
17011,34583,1.0,7,1
17008,34581,1.0,2,1
17006,23736,1.0,4,1
17003,34577,1.0,5,1
11689,28953,1.0,2,1
17001,34576,1.0,3,1
11701,28963,1.0,2,1
7857,25704,1.0,2,1
2687,7856,-1.0,3,1
13034,16996,-1.0,5,1
16992,34571,1.0,2,1
17016,34585,1.0,3,1
17017,34588,1.0,2,1
16325,17019,-1.0,5,1
17036,34605,1.0,2,1
13284,17034,-1.0,4,1
13875,17033,-1.0,4,1
17032,34603,1.0,4,1
17027,17031,-1.0,4,1
15778,17030,-1.0,7,1
17026,17029,-1.0,4,1
15862,17028,-1.0,5,1
17025,17027,-1.0,4,1
17024,17026,-1.0,4,1
14786,17025,-1.0,4,1
17024,18359,1.0,4,1
17022,18361,1.0,4,1
17020,34593,1.0,2,1
17310,22481,1.0,5,1
17312,34906,1.0,3,1
17725,35396,1.0,3,1
11415,16332,1.0,4,1
17604,35257,1.0,2,1
7985,25806,1.0,2,1
11408,28678,1.0,3,1
4356,23531,1.0,3,1
17599,35251,1.0,3,1
17598,22076,1.0,4,1
11414,28686,1.0,4,1
4360,4857,1.0,4,1
7986,25808,1.0,2,1
14411,17594,-1.0,4,1
1187,11420,-1.0,6,1
4362,5027,1.0,4,1
4363,23535,1.0,3,1
17592,35233,1.0,2,1
4367,23537,1.0,2,1
17590,35232,1.0,3,1
17611,35261,1.0,2,1
4336,4362,1.0,4,1
11405,28674,1.0,2,1
17632,35279,1.0,2,1
17631,20630,1.0,4,1
15285,17629,-1.0,4,1
17628,35274,1.0,2,1
17627,35273,1.0,4,1
17625,24685,1.0,7,1
17623,35268,1.0,2,1
17612,35262,1.0,2,1
15259,17619,-1.0,3,1
17618,19719,1.0,4,1
7990,9350,1.0,4,1
17617,29377,1.0,4,1
11883,17616,-1.0,5,1
10977,11406,-1.0,5,1
7988,8456,1.0,4,1
17587,35228,1.0,2,1
10064,17586,-1.0,5,1
17584,35225,1.0,4,1
4396,14613,1.0,5,1
8294,17561,-1.0,7,1
10419,11437,-1.0,6,1
11439,28716,1.0,4,1
17557,35199,1.0,3,1
12387,17554,-1.0,8,1
17553,35197,1.0,2,1
17551,28307,1.0,4,1
11440,17714,1.0,5,1
17549,35189,1.0,2,1
17547,26984,1.0,7,1
17545,35183,1.0,2,1
11441,28718,1.0,4,1
10220,11442,-1.0,4,1
17542,18883,1.0,6,1
17562,24551,1.0,5,1
17563,35202,1.0,2,1
17564,22710,1.0,6,1
17567,35204,1.0,2,1
6405,11424,-1.0,4,1
11425,28696,1.0,2,1
17578,35219,1.0,2,1
17577,35217,1.0,2,1
14546,17576,-1.0,3,1
11428,28702,1.0,4,1
11430,28706,1.0,2,1
17575,35212,1.0,4,1
2665,17574,-1.0,43,0
17572,35208,1.0,2,1
11433,28712,1.0,2,1
4382,4532,1.0,7,1
17571,35207,1.0,7,1
17569,35206,1.0,3,1
11435,25930,1.0,3,1
17633,19036,1.0,4,1
17636,20639,1.0,3,1
17540,35168,1.0,4,1
4307,18998,1.0,6,1
17697,35366,1.0,3,1
4300,12493,1.0,3,1
17696,35364,1.0,2,1
4304,23507,1.0,2,1
17695,35360,1.0,5,1
17694,35358,1.0,2,1
9976,17693,-1.0,5,1
17691,19092,1.0,6,1
17690,35353,1.0,3,1
8811,17689,-1.0,7,1
17687,35349,1.0,4,1
17686,35348,1.0,2,1
17685,35346,1.0,2,1
17683,19073,1.0,3,1
17682,35342,1.0,3,1
17698,35366,1.0,3,1
17700,35370,1.0,2,1
13460,17638,-1.0,5,1
17711,22459,1.0,4,1
4169,17724,-1.0,6,1
17721,25550,1.0,3,1
17719,25308,1.0,5,1
17716,35389,1.0,2,1
11381,28653,1.0,3,1
17710,35385,1.0,5,1
11389,28656,1.0,2,1
11383,28654,1.0,2,1
17707,35381,1.0,2,1
4291,23499,1.0,4,1
11386,12751,1.0,4,1
17704,35377,1.0,2,1
9036,17703,-1.0,4,1
5886,11387,-1.0,4,1
17679,35339,1.0,2,1
17678,35338,1.0,2,1
17677,24191,1.0,6,1
4327,23523,1.0,6,1
7994,12204,1.0,7,1
17655,35323,1.0,2,1
11400,25696,1.0,6,1
4972,17653,-1.0,6,1
17652,23696,1.0,6,1
7992,8651,1.0,4,1
1450,17676,-1.0,46,0
17648,35306,1.0,3,1
9969,17647,-1.0,7,1
15290,17646,-1.0,6,1
15290,17645,-1.0,5,1
16250,17643,-1.0,8,1
16402,17642,-1.0,7,1
17639,35289,1.0,3,1
17656,35325,1.0,2,1
17657,35326,1.0,5,1
17659,35327,1.0,2,1
17660,35329,1.0,2,1
17675,19059,1.0,3,1
11396,28665,1.0,3,1
17673,35335,1.0,2,1
17672,29607,1.0,4,1
17669,30075,1.0,4,1
16212,17666,-1.0,6,1
17665,35333,1.0,3,1
17664,32620,1.0,3,1
17662,35331,1.0,2,1
17661,35330,1.0,2,1
17541,35169,1.0,4,1
12732,17539,-1.0,5,1
17311,17313,-1.0,4,1
10972,11515,-1.0,5,1
17388,35006,1.0,4,1
17387,35005,1.0,3,1
17386,30552,1.0,4,1
17384,20276,1.0,6,1
17381,34995,1.0,2,1
17380,18740,1.0,4,1
11514,16637,1.0,4,1
17378,34989,1.0,2,1
11513,28799,1.0,4,1
17376,34988,1.0,3,1
10756,17375,-1.0,5,1
15064,17371,-1.0,7,1
17370,21983,1.0,7,1
17369,34981,1.0,2,1
12653,17389,-1.0,8,1
17394,35009,1.0,2,1
15436,17424,-1.0,7,1
17410,24350,1.0,5,1
11496,28781,1.0,2,1
17417,31715,1.0,4,1
17415,35028,1.0,2,1
17413,20480,1.0,4,1
4475,23594,1.0,6,1
11499,20300,1.0,7,1
17395,28317,1.0,5,1
11502,13925,1.0,4,1
17405,35022,1.0,2,1
11505,28792,1.0,5,1
10022,11507,-1.0,6,1
17399,35013,1.0,2,1
11510,28793,1.0,3,1
17367,34977,1.0,2,1
2018,17366,-1.0,63,0
16570,17362,-1.0,5,1
13255,17324,-1.0,8,1
11538,17937,1.0,7,1
17332,34929,1.0,2,1
4533,17935,1.0,7,1
17327,34918,1.0,3,1
16109,17325,-1.0,5,1
17323,17324,1.0,5,1
17361,34974,1.0,3,1
5529,17321,-1.0,8,1
11540,28818,1.0,2,1
17318,34912,1.0,2,1
17317,27563,1.0,4,1
17316,34910,1.0,5,1
17315,34469,1.0,5,1
17314,34907,1.0,3,1
4529,23622,1.0,3,1
17334,19150,1.0,7,1
11532,13146,1.0,7,1
17360,34973,1.0,4,1
17358,21304,1.0,7,1
6662,17356,-1.0,7,1
14544,17354,-1.0,4,1
17353,34968,1.0,2,1
